,Unnamed: 0,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.0,0.6214852054020631,1.0,0.0,0.0,0.0,0.0
1,1.0,0.6205400857729833,0.9911224489795918,0.0,0.00510204081632653,0.003775510204081633,0.0
2,2.0,0.622241580441614,0.9816326530612245,0.0,0.011122448979591838,0.007244897959183673,0.0
3,3.0,0.6261939978075244,0.9701020408163264,0.0,0.018979591836734696,0.010918367346938776,0.0
4,4.0,0.9912585034013606,0.9545918367346938,0.0,0.02989795918367347,0.015408163265306123,0.00010204081632653062
5,5.0,0.9916494910255353,0.9539795918367346,0.0,0.02622448979591837,0.019591836734693877,0.00020408163265306123
6,6.0,0.993043293123086,0.9535714285714286,0.0,0.022040816326530613,0.023979591836734693,0.00040816326530612246
7,7.0,0.9940008524268593,0.9506122448979591,0.0,0.020612244897959184,0.028367346938775507,0.00040816326530612246
8,8.0,0.9938022231690303,0.9477551020408163,0.0,0.021326530612244897,0.030612244897959183,0.0003061224489795918
9,9.0,0.49534013605442145,0.9458163265306122,0.0,0.02122448979591837,0.03224489795918367,0.0007142857142857144
10,10.0,0.5051554450117814,0.9268367346938775,0.0,0.03683673469387755,0.03520408163265306,0.0011224489795918367
11,11.0,0.523086108667573,0.8949999999999999,0.0,0.06377551020408163,0.03979591836734694,0.0014285714285714288
12,12.0,0.5392840979183875,0.8540816326530613,0.0,0.10010204081632654,0.04295918367346939,0.0028571428571428567
13,13.0,0.5601842826446742,0.8005102040816326,0.0,0.14755102040816329,0.04806122448979592,0.0038775510204081634
14,14.0,0.9411564625850338,0.7407142857142858,0.00010204081632653062,0.19836734693877553,0.05551020408163266,0.005408163265306123
15,15.0,0.9525066717823389,0.7755102040816326,0.0,0.15938775510204084,0.06091836734693877,0.004183673469387756
16,16.0,0.9631965779093221,0.8017346938775509,0.00010204081632653062,0.12785714285714286,0.0660204081632653,0.004387755102040816
17,17.0,0.970718215879493,0.8230612244897959,0.0003061224489795918,0.10479591836734693,0.06785714285714287,0.004285714285714286
18,18.0,0.9770889852520591,0.8326530612244898,0.0006122448979591836,0.08918367346938776,0.0736734693877551,0.004489795918367347
19,19.0,0.5526870748299316,0.8410204081632653,0.0011224489795918367,0.07653061224489796,0.0783673469387755,0.004081632653061225
20,20.0,0.5670938618334407,0.8039795918367347,0.0022448979591836735,0.1089795918367347,0.08173469387755102,0.005306122448979592
21,21.0,0.5949744325956731,0.7578571428571428,0.0027551020408163266,0.1519387755102041,0.08357142857142856,0.00663265306122449
22,22.0,0.6282372596844332,0.7067346938775511,0.004591836734693878,0.1976530612244898,0.08795918367346937,0.007653061224489796
23,23.0,0.6625123902290361,0.6590816326530613,0.005918367346938776,0.24326530612244898,0.08816326530612245,0.009489795918367348
24,24.0,0.919268707482993,0.6172448979591837,0.0072448979591836745,0.28683673469387755,0.08642857142857144,0.009489795918367348
25,25.0,0.9319276507383505,0.6454081632653061,0.006938775510204082,0.2542857142857143,0.0920408163265306,0.00826530612244898
26,26.0,0.9391089135870141,0.6681632653061225,0.007346938775510205,0.2262244897959184,0.09918367346938776,0.0064285714285714285
27,27.0,0.9498440316117297,0.7004081632653061,0.0072448979591836745,0.18785714285714286,0.1046938775510204,0.007040816326530612
28,28.0,0.9565817341229863,0.7180612244897959,0.006938775510204082,0.1659183673469388,0.10785714285714286,0.00816326530612245
29,29.0,0.6582653061224487,0.7290816326530613,0.007448979591836735,0.15142857142857144,0.11193877551020409,0.007551020408163266
30,30.0,0.6821817538024911,0.6994897959183674,0.007551020408163266,0.1820408163265306,0.11091836734693879,0.007551020408163266
31,31.0,0.7086715994557031,0.6612244897959183,0.00826530612244898,0.21989795918367347,0.11010204081632655,0.008775510204081634
32,32.0,0.7287955046513179,0.6341836734693878,0.009183673469387756,0.24979591836734694,0.1063265306122449,0.009693877551020408
33,33.0,0.7445544883313564,0.6113265306122448,0.009591836734693878,0.27520408163265303,0.10081632653061225,0.012653061224489795
34,34.0,0.9112755102040816,0.5833673469387756,0.010612244897959184,0.30336734693877554,0.09826530612244896,0.015
35,35.0,0.9216443896245474,0.6054081632653061,0.010714285714285714,0.27816326530612245,0.10204081632653061,0.014387755102040817
36,36.0,0.9282412989563052,0.6248979591836735,0.010816326530612246,0.25826530612244897,0.10418367346938777,0.012653061224489795
37,37.0,0.936015731397135,0.6427551020408163,0.011122448979591838,0.23510204081632652,0.10918367346938775,0.012959183673469389
38,38.0,0.9406270230502219,0.6599999999999999,0.011428571428571427,0.21357142857142858,0.11285714285714286,0.013571428571428573
39,39.0,0.7419557823129251,0.665204081632653,0.010816326530612246,0.2010204081632653,0.11867346938775511,0.015102040816326531
40,40.0,0.7548616189330716,0.648265306122449,0.012448979591836735,0.21887755102040815,0.11581632653061225,0.017040816326530612
41,41.0,0.7664789289030041,0.6326530612244898,0.012244897959183673,0.23510204081632652,0.11275510204081633,0.019489795918367348
42,42.0,0.7776214041373201,0.6177551020408163,0.012448979591836735,0.2574489795918367,0.10530612244897959,0.019489795918367348
43,43.0,0.7867096978663658,0.603673469387755,0.012653061224489795,0.2729591836734694,0.10204081632653061,0.021326530612244897
44,44.0,0.9150170068027209,0.5887755102040817,0.012857142857142857,0.2945918367346939,0.09622448979591837,0.02040816326530612
45,45.0,0.9195040177626582,0.610204081632653,0.012857142857142857,0.271734693877551,0.09908163265306123,0.018979591836734696
46,46.0,0.9271007479673921,0.6196938775510203,0.012551020408163265,0.25224489795918364,0.10999999999999999,0.01806122448979592
47,47.0,0.933217084855255,0.633061224489796,0.012244897959183673,0.2304081632653061,0.11816326530612245,0.018367346938775512
48,48.0,0.9378462710883164,0.6426530612244897,0.011530612244897959,0.2109183673469388,0.1273469387755102,0.019081632653061224
49,49.0,0.7754591836734693,0.6495918367346939,0.010918367346938775,0.19428571428571428,0.1356122448979592,0.020510204081632656
50,50.0,0.7822540240548471,0.636734693877551,0.011224489795918368,0.20785714285714288,0.13112244897959183,0.024285714285714285
51,51.0,0.7917384244837726,0.6239795918367347,0.012040816326530614,0.22387755102040818,0.1253061224489796,0.02683673469387755
52,52.0,0.7947048562002478,0.6108163265306122,0.014081632653061223,0.2410204081632653,0.12193877551020407,0.026224489795918366
53,53.0,0.8027521765916993,0.5994897959183674,0.013673469387755101,0.2586734693877551,0.11724489795918368,0.024591836734693878
54,54.0,0.9172108843537414,0.5941836734693877,0.013673469387755101,0.26959183673469383,0.11153061224489795,0.024693877551020406
55,55.0,0.9268532726763457,0.6088775510204082,0.014489795918367345,0.24948979591836734,0.11969387755102041,0.02193877551020408
56,56.0,0.9302790918152403,0.6107142857142858,0.01489795918367347,0.24051020408163265,0.12775510204081633,0.02102040816326531
57,57.0,0.9342575083966822,0.6140816326530613,0.015714285714285715,0.2283673469387755,0.13877551020408163,0.018775510204081632
58,58.0,0.9341286888334761,0.616530612244898,0.016224489795918368,0.2229591836734694,0.14357142857142857,0.016938775510204084
59,59.0,0.793486394557823,0.6194897959183674,0.017755102040816328,0.21326530612244896,0.15081632653061225,0.01642857142857143
60,60.0,0.7975003521556029,0.6094897959183673,0.01989795918367347,0.22948979591836738,0.14479591836734693,0.016224489795918368
61,61.0,0.8031127451636038,0.6072448979591837,0.02,0.23806122448979591,0.1383673469387755,0.0163265306122449
62,62.0,0.8096744386664574,0.6033673469387756,0.02020408163265306,0.2464285714285714,0.13214285714285715,0.01806122448979592
63,63.0,0.8113246002847581,0.5975510204081633,0.02193877551020408,0.2574489795918367,0.12857142857142856,0.016428571428571428
64,64.0,0.9182653061224489,0.5878571428571429,0.02316326530612245,0.2673469387755102,0.12744897959183674,0.017346938775510204
65,65.0,0.9261376558601673,0.5988775510204082,0.022244897959183677,0.24959183673469387,0.13428571428571429,0.017244897959183672
66,66.0,0.9304182865581216,0.6073469387755102,0.022551020408163265,0.23520408163265308,0.13908163265306123,0.018367346938775512
67,67.0,0.9348964054901364,0.6135714285714285,0.024591836734693878,0.2239795918367347,0.1445918367346939,0.017857142857142856
68,68.0,0.9372084437702787,0.6268367346938776,0.02530612244897959,0.2145918367346939,0.14051020408163264,0.01806122448979592
69,69.0,0.8049149659863944,0.6293877551020408,0.02663265306122449,0.2103061224489796,0.14377551020408164,0.01653061224489796
70,70.0,0.8101884955792016,0.6278571428571429,0.025510204081632654,0.21785714285714286,0.13785714285714284,0.016428571428571428
71,71.0,0.8145012490872668,0.6242857142857143,0.02816326530612245,0.2243877551020408,0.13448979591836735,0.01683673469387755
72,72.0,0.8166757277324936,0.6171428571428571,0.02897959183673469,0.23489795918367345,0.1320408163265306,0.015918367346938776
73,73.0,0.8198388737945566,0.6164285714285714,0.02897959183673469,0.2395918367346939,0.12612244897959182,0.017857142857142856
74,74.0,0.920425170068027,0.6109183673469387,0.030816326530612247,0.24704081632653063,0.1220408163265306,0.02
75,75.0,0.9286080725320198,0.6143877551020408,0.0323469387755102,0.23744897959183672,0.12928571428571428,0.018877551020408164
76,76.0,0.9305347721673678,0.6212244897959184,0.032755102040816324,0.22714285714285715,0.13193877551020408,0.01969387755102041
77,77.0,0.9335551031481583,0.6258163265306123,0.03255102040816327,0.22020408163265304,0.13530612244897958,0.018673469387755104
78,78.0,0.9374176285998759,0.63,0.032448979591836735,0.21020408163265308,0.13887755102040816,0.020918367346938773
79,79.0,0.8095748299319725,0.6362244897959184,0.03397959183673469,0.20122448979591837,0.14112244897959184,0.02142857142857143
80,80.0,0.8136269089906562,0.6316326530612245,0.03520408163265306,0.2113265306122449,0.13489795918367348,0.02214285714285714
81,81.0,0.817260867446727,0.6264285714285714,0.036326530612244896,0.22193877551020408,0.13163265306122449,0.02
82,82.0,0.8224096079368267,0.6281632653061224,0.037653061224489796,0.23081632653061226,0.12214285714285715,0.018877551020408164
83,83.0,0.8248852466482546,0.6226530612244898,0.03877551020408163,0.24,0.11979591836734695,0.017551020408163264
84,84.0,0.9239965986394557,0.6198979591836735,0.038367346938775505,0.246734693877551,0.11683673469387755,0.01653061224489796
85,85.0,0.9311988666208582,0.6295918367346939,0.038469387755102044,0.22948979591836732,0.12346938775510204,0.017448979591836736
86,86.0,0.9343363089989902,0.6392857142857142,0.04020408163265306,0.2186734693877551,0.12622448979591835,0.015816326530612244
87,87.0,0.9377433392831761,0.644795918367347,0.039795918367346944,0.21336734693877552,0.1273469387755102,0.014489795918367345
88,88.0,0.9394497781818414,0.6456122448979592,0.04051020408163265,0.20836734693877548,0.1320408163265306,0.013979591836734693
89,89.0,0.8198469387755101,0.649795918367347,0.042653061224489794,0.2010204081632653,0.1336734693877551,0.015510204081632653
90,90.0,0.8234792914619439,0.6535714285714286,0.04510204081632653,0.20479591836734695,0.12693877551020408,0.014693877551020407
91,91.0,0.8254898355695014,0.6518367346938776,0.044387755102040814,0.20887755102040814,0.1223469387755102,0.01693877551020408
92,92.0,0.8255444028539879,0.6477551020408163,0.04173469387755102,0.215,0.12112244897959183,0.016122448979591836
93,93.0,0.8286046788705912,0.6421428571428571,0.04275510204081633,0.22408163265306125,0.11785714285714287,0.015918367346938776
94,94.0,0.927312925170068,0.6364285714285715,0.03897959183673469,0.2304081632653061,0.11571428571428571,0.017448979591836736
95,95.0,0.9351588123933804,0.6473469387755102,0.039591836734693873,0.21479591836734693,0.12214285714285715,0.015714285714285715
96,96.0,0.9356652225426478,0.6533673469387755,0.038877551020408165,0.20561224489795918,0.12469387755102042,0.0163265306122449
97,97.0,0.9406891752290201,0.6554081632653062,0.036734693877551024,0.19795918367346937,0.13285714285714284,0.013775510204081633
98,98.0,0.9438333005133697,0.6563265306122448,0.037142857142857144,0.19438775510204082,0.13724489795918365,0.012040816326530611
99,99.0,0.8226530612244897,0.6532653061224489,0.03612244897959184,0.19173469387755102,0.14326530612244898,0.011734693877551019
100,100.0,0.8284396570140801,0.6537755102040815,0.035918367346938776,0.1976530612244898,0.1389795918367347,0.009591836734693878
101,101.0,0.8252159743592783,0.6489795918367347,0.03561224489795918,0.20408163265306123,0.13551020408163264,0.01142857142857143
102,102.0,0.8298669484780267,0.6465306122448979,0.03510204081632653,0.21091836734693875,0.13112244897959183,0.01142857142857143
103,103.0,0.8336659154710419,0.6431632653061224,0.03428571428571429,0.21714285714285717,0.12877551020408165,0.010918367346938776
104,104.0,0.9303231292517006,0.6434693877551021,0.035510204081632656,0.2223469387755102,0.12408163265306123,0.01010204081632653
105,105.0,0.936510040111918,0.6554081632653062,0.035510204081632656,0.2110204081632653,0.12510204081632653,0.00846938775510204
106,106.0,0.9399011364575265,0.6666326530612244,0.03571428571428571,0.1989795918367347,0.1259183673469388,0.008469387755102042
107,107.0,0.9443592073179307,0.6724489795918368,0.035918367346938776,0.19081632653061223,0.128265306122449,0.008469387755102042
108,108.0,0.9448810670231832,0.6716326530612244,0.036326530612244896,0.1856122448979592,0.1326530612244898,0.01010204081632653
109,109.0,0.8277380952380952,0.6771428571428572,0.03571428571428571,0.17918367346938774,0.13438775510204082,0.009285714285714286
110,110.0,0.8314394303084321,0.6804081632653061,0.03612244897959184,0.18071428571428572,0.12948979591836735,0.009387755102040816
111,111.0,0.8333000234446266,0.6777551020408163,0.03683673469387755,0.18520408163265303,0.1263265306122449,0.010714285714285714
112,112.0,0.8353501511244539,0.676530612244898,0.037551020408163265,0.19040816326530613,0.12193877551020407,0.011122448979591838
113,113.0,0.8390126190860958,0.6761224489795918,0.037244897959183676,0.19387755102040816,0.11826530612244898,0.011734693877551019
114,114.0,0.9330612244897959,0.671938775510204,0.03938775510204082,0.19877551020408163,0.11653061224489795,0.012755102040816327
115,115.0,0.9398203223564161,0.6772448979591837,0.04081632653061224,0.18683673469387754,0.1236734693877551,0.012244897959183673
116,116.0,0.9418968302461403,0.6794897959183673,0.03918367346938775,0.17785714285714285,0.13122448979591836,0.01142857142857143
117,117.0,0.9440942808000738,0.681530612244898,0.03785714285714286,0.17530612244897958,0.13408163265306122,0.009081632653061224
118,118.0,0.9466620894780173,0.6874489795918368,0.03836734693877551,0.16734693877551018,0.13704081632653062,0.00816326530612245
119,119.0,0.8331802721088435,0.6847959183673469,0.03775510204081633,0.16642857142857143,0.1413265306122449,0.007448979591836735
120,120.0,0.8349543486727515,0.6824489795918367,0.03795918367346939,0.17428571428571427,0.13418367346938775,0.009081632653061224
121,121.0,0.835188413563639,0.6835714285714285,0.037142857142857144,0.17755102040816326,0.12785714285714286,0.011020408163265306
122,122.0,0.8386667070189596,0.6846938775510204,0.03877551020408163,0.18244897959183673,0.12112244897959183,0.011734693877551022
123,123.0,0.8410510186863931,0.6828571428571428,0.04112244897959184,0.18653061224489798,0.11806122448979592,0.012551020408163265
124,124.0,0.9315646258503401,0.6787755102040816,0.03897959183673469,0.1916326530612245,0.11744897959183673,0.012142857142857143
125,125.0,0.9364257660273207,0.6855102040816328,0.038571428571428576,0.18102040816326528,0.1233673469387755,0.01010204081632653
126,126.0,0.9409934846091423,0.6861224489795917,0.03979591836734694,0.17479591836734693,0.12979591836734694,0.009285714285714286
127,127.0,0.9439248828465773,0.6846938775510204,0.03785714285714286,0.17306122448979594,0.13448979591836735,0.007755102040816327
128,128.0,0.9456224987433126,0.6871428571428572,0.04010204081632653,0.16867346938775513,0.13683673469387755,0.007346938775510204
129,129.0,0.8349659863945577,0.6870408163265306,0.03938775510204082,0.16459183673469388,0.14091836734693877,0.007448979591836735
130,130.0,0.8374362386923495,0.6829591836734693,0.03826530612244898,0.17244897959183672,0.1376530612244898,0.006938775510204082
131,131.0,0.8386383092094997,0.678469387755102,0.03785714285714286,0.1763265306122449,0.1363265306122449,0.008877551020408164
132,132.0,0.8423925205014152,0.6778571428571428,0.03704081632653061,0.1793877551020408,0.13275510204081634,0.01
133,133.0,0.8423859402665681,0.675,0.039285714285714285,0.1833673469387755,0.12948979591836735,0.012142857142857143
134,134.0,0.932891156462585,0.6716326530612244,0.04040816326530612,0.19030612244897957,0.1253061224489796,0.012755102040816327
