,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.31608025540620627,1.0,0.0,0.0,0.0,0.0
1,0.37264595617199886,0.89,0.0,0.06,0.05,0.0
2,0.46182633087417213,0.75,0.0,0.1,0.14,0.01
3,0.6050103699692732,0.57,0.0,0.14,0.24,0.05
4,0.7025970482185387,0.34,0.0,0.2,0.34,0.12
5,0.7950594257260859,0.24,0.0,0.23,0.4,0.13
6,0.9018750390757995,0.16,0.0,0.2,0.48,0.16
7,0.8871689034311149,0.15,0.0,0.18,0.44,0.23
8,0.9152889557776751,0.15,0.0,0.2,0.44,0.21
9,0.8116666666666664,0.12,0.0,0.14,0.46,0.28
10,0.8040436430194329,0.14,0.0,0.13,0.49,0.24
11,0.8270389247623061,0.19,0.0,0.13,0.4,0.28
12,0.8550000000000001,0.25,0.0,0.13,0.34,0.28
13,0.8833333333333327,0.18,0.0,0.26,0.29,0.27
14,0.8754380445842842,0.17,0.0,0.29,0.29,0.25
15,0.8866666666666667,0.17,0.0,0.31,0.3,0.22
16,0.873333333333333,0.17,0.0,0.28,0.26,0.29
17,0.898333333333333,0.17,0.0,0.41,0.19,0.23
18,0.8916021711050213,0.18,0.0,0.4,0.21,0.21
19,0.6016666666666667,0.12,0.0,0.42,0.18,0.28
20,0.6669432032091172,0.16,0.0,0.27,0.29,0.28
21,0.7372197397515676,0.17,0.0,0.18,0.34,0.31
22,0.755896058830405,0.21,0.0,0.11,0.45,0.23
23,0.8109319303647616,0.25,0.0,0.06,0.53,0.16
24,0.7863659693480389,0.18,0.0,0.02,0.62,0.18
25,0.8316546091624591,0.15,0.0,0.01,0.65,0.19
26,0.8747852696794678,0.11,0.0,0.01,0.73,0.15
27,0.880129867585609,0.13,0.0,0.02,0.69,0.16
28,0.8711059526690247,0.08,0.0,0.01,0.78,0.13
29,0.7766666666666667,0.07,0.0,0.01,0.77,0.15
30,0.7983333333333337,0.03,0.0,0.03,0.8,0.14
31,0.7883333333333334,0.04,0.0,0.03,0.71,0.22
32,0.793333333333333,0.04,0.0,0.02,0.61,0.33
33,0.8033333333333331,0.09,0.0,0.05,0.54,0.32
34,0.82,0.09,0.0,0.05,0.55,0.31
35,0.8249999999999994,0.1,0.0,0.08,0.41,0.41
36,0.8142225101671703,0.07,0.0,0.13,0.4,0.4
37,0.8129445884169185,0.07,0.0,0.12,0.26,0.55
38,0.8266666666666665,0.06,0.0,0.18,0.22,0.54
39,0.5966666666666669,0.06,0.0,0.14,0.24,0.56
40,0.635,0.08,0.0,0.09,0.36,0.47
41,0.7116666666666669,0.05,0.0,0.09,0.44,0.42
42,0.7483333333333335,0.04,0.0,0.11,0.45,0.4
43,0.7633333333333334,0.02,0.0,0.08,0.5,0.4
44,0.7359980390725387,0.01,0.0,0.07,0.49,0.43
45,0.7870776956204345,0.01,0.0,0.05,0.5,0.44
46,0.8270776956204344,0.02,0.0,0.02,0.63,0.33
47,0.8550000000000001,0.02,0.0,0.01,0.62,0.35
48,0.8533333333333332,0.06,0.0,0.01,0.67,0.26
49,0.745,0.1,0.0,0.01,0.66,0.23
50,0.7599337263774448,0.08,0.0,0.02,0.63,0.27
51,0.765321791023577,0.11,0.0,0.06,0.53,0.3
52,0.7506435820471546,0.13,0.0,0.11,0.53,0.23
53,0.790321791023577,0.16,0.0,0.09,0.48,0.27
54,0.7865341194215572,0.16,0.0,0.12,0.5,0.22
55,0.8183333333333332,0.18,0.0,0.13,0.5,0.19
56,0.8066666666666669,0.17,0.0,0.1,0.41,0.32
57,0.7966666666666665,0.16,0.0,0.06,0.48,0.3
58,0.81,0.18,0.0,0.04,0.43,0.35
59,0.7166666666666666,0.17,0.0,0.04,0.4,0.39
60,0.7400000000000001,0.2,0.0,0.01,0.46,0.33
61,0.8013039909309563,0.22,0.0,0.02,0.52,0.24
62,0.8283333333333333,0.15,0.0,0.01,0.59,0.25
63,0.8266666666666665,0.12,0.0,0.01,0.64,0.23
64,0.8783333333333334,0.12,0.0,0.03,0.67,0.18
65,0.8866666666666666,0.11,0.0,0.03,0.71,0.15
66,0.9127807896212617,0.11,0.0,0.02,0.8,0.07
67,0.912473323697548,0.1,0.0,0.01,0.8,0.09
68,0.9273269244814858,0.1,0.0,0.01,0.82,0.07
69,0.7016666666666664,0.11,0.0,0.0,0.82,0.07
70,0.6966666666666663,0.12,0.0,0.01,0.75,0.12
71,0.7016666666666663,0.12,0.0,0.0,0.72,0.16
72,0.6949999999999996,0.12,0.0,0.0,0.69,0.19
73,0.7133333333333334,0.11,0.0,0.02,0.6,0.27
74,0.7194127541546709,0.12,0.0,0.0,0.57,0.31
75,0.7404921749760092,0.17,0.0,0.0,0.39,0.44
76,0.736079420821338,0.18,0.0,0.0,0.31,0.51
77,0.7177460874880046,0.12,0.0,0.03,0.35,0.5
78,0.7388255083093428,0.2,0.0,0.02,0.33,0.45
79,0.7550000000000001,0.29,0.0,0.08,0.3,0.33
80,0.8342650281166687,0.3,0.0,0.04,0.42,0.24
81,0.8450000000000002,0.29,0.0,0.04,0.45,0.22
82,0.8175983614500022,0.27,0.0,0.03,0.43,0.27
83,0.8866666666666666,0.21,0.0,0.02,0.59,0.18
84,0.9066666666666667,0.23,0.0,0.04,0.63,0.1
85,0.8800000000000001,0.14,0.0,0.07,0.69,0.1
86,0.9237858628404985,0.12,0.0,0.02,0.82,0.04
87,0.9042650281166685,0.05,0.0,0.05,0.8,0.1
88,0.9021191961738322,0.01,0.0,0.06,0.8,0.13
89,0.7083333333333333,0.01,0.0,0.01,0.83,0.15
90,0.7033333333333328,0.0,0.0,0.01,0.85,0.14
91,0.6999999999999997,0.0,0.0,0.0,0.78,0.22
92,0.7149999999999997,0.0,0.0,0.0,0.84,0.16
93,0.7183333333333333,0.01,0.0,0.0,0.76,0.23
94,0.7116666666666663,0.02,0.0,0.0,0.66,0.32
95,0.7357825871535307,0.01,0.0,0.01,0.67,0.31
96,0.7407768297697851,0.0,0.0,0.01,0.68,0.31
97,0.7507768297697848,0.02,0.0,0.03,0.65,0.3
98,0.7503884148848927,0.03,0.0,0.03,0.69,0.25
99,0.8016666666666667,0.03,0.0,0.06,0.62,0.29
100,0.8483333333333334,0.08,0.0,0.05,0.64,0.23
101,0.84,0.09,0.0,0.02,0.71,0.18
102,0.8799999999999999,0.08,0.0,0.0,0.75,0.17
103,0.8925338990681638,0.05,0.0,0.0,0.8,0.15
104,0.9299999999999998,0.03,0.0,0.0,0.88,0.09
105,0.9050000000000001,0.02,0.0,0.0,0.87,0.11
106,0.8950000000000001,0.05,0.0,0.0,0.84,0.11
107,0.9066666666666666,0.05,0.0,0.01,0.83,0.11
108,0.9125338990681638,0.06,0.0,0.03,0.81,0.1
109,0.7199999999999999,0.06,0.0,0.05,0.78,0.11
110,0.72,0.07,0.0,0.06,0.69,0.18
111,0.7149999999999997,0.05,0.0,0.06,0.64,0.25
112,0.7475661700902237,0.05,0.0,0.06,0.56,0.33
