,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.7085318268697524,1.0,0.0,0.0,0.0,0.0
1,0.7053021421305994,0.91,0.0,0.06,0.03,0.0
2,0.6993817995442251,0.77,0.0,0.12,0.09,0.02
3,0.7079826632260431,0.7,0.0,0.14,0.09,0.07
4,0.7222534967706966,0.71,0.0,0.13,0.08,0.08
5,0.7316898081586687,0.69,0.0,0.08,0.15,0.08
6,0.7286126332680967,0.59,0.0,0.11,0.2,0.1
7,0.7520882914951708,0.56,0.0,0.14,0.17,0.13
8,0.7694556593179916,0.47,0.0,0.17,0.2,0.16
9,0.7655018128862804,0.42,0.0,0.2,0.15,0.23
10,0.7555905200968686,0.34,0.0,0.27,0.13,0.26
11,0.8099484894710582,0.23,0.0,0.28,0.12,0.37
12,0.8277367699293048,0.2,0.0,0.26,0.07,0.47
13,0.8611374822341102,0.1,0.0,0.26,0.03,0.61
14,0.8232837919639919,0.12,0.0,0.22,0.03,0.63
15,0.8602300724958166,0.06,0.0,0.21,0.03,0.7
16,0.8851249213364847,0.02,0.0,0.19,0.05,0.74
17,0.8767105152987114,0.02,0.0,0.15,0.06,0.77
18,0.8827188851955513,0.02,0.0,0.16,0.08,0.74
19,0.8935804563566859,0.0,0.0,0.13,0.07,0.8
20,0.9136293094258889,0.01,0.0,0.13,0.05,0.81
21,0.9156745739592103,0.02,0.0,0.06,0.02,0.9
22,0.9055573945300307,0.02,0.0,0.1,0.04,0.84
23,0.8702735058084455,0.04,0.0,0.06,0.07,0.83
24,0.9087150295140729,0.03,0.0,0.05,0.09,0.83
25,0.9368030698035157,0.0,0.0,0.05,0.06,0.89
26,0.8876051355851403,0.0,0.0,0.04,0.03,0.93
27,0.8968144897786181,0.0,0.0,0.04,0.01,0.95
28,0.8692844661700668,0.0,0.0,0.07,0.01,0.92
29,0.8611636415204343,0.0,0.0,0.05,0.02,0.93
30,0.8961121169882428,0.0,0.0,0.04,0.0,0.96
31,0.9020197842608957,0.0,0.0,0.05,0.0,0.95
32,0.9099304445571889,0.0,0.0,0.06,0.0,0.94
33,0.9209020633658888,0.0,0.0,0.05,0.01,0.94
34,0.9123205333550198,0.0,0.0,0.02,0.01,0.97
35,0.9142149037645909,0.0,0.0,0.02,0.03,0.95
36,0.9075827541948988,0.0,0.0,0.05,0.0,0.95
37,0.912778790693196,0.0,0.0,0.07,0.0,0.93
38,0.9420302143929769,0.0,0.0,0.03,0.01,0.96
39,0.9142339732078502,0.0,0.0,0.07,0.02,0.91
40,0.9383789356027986,0.0,0.0,0.05,0.01,0.94
41,0.9365187371796689,0.0,0.0,0.04,0.02,0.94
42,0.9399758751549189,0.0,0.0,0.01,0.01,0.98
43,0.9139877020962308,0.0,0.0,0.03,0.02,0.95
44,0.8862484296636527,0.0,0.0,0.01,0.03,0.96
45,0.8946744464980463,0.0,0.0,0.04,0.02,0.94
46,0.8986338496083581,0.0,0.0,0.02,0.01,0.97
47,0.9016425358738109,0.0,0.0,0.01,0.05,0.94
48,0.8847921543751195,0.0,0.0,0.0,0.03,0.97
49,0.917848269652444,0.0,0.0,0.01,0.01,0.98
50,0.9287079468490691,0.0,0.0,0.01,0.01,0.98
51,0.9416590118418943,0.0,0.0,0.04,0.03,0.93
52,0.9474166985527505,0.0,0.0,0.06,0.02,0.92
53,0.9041566303196756,0.0,0.0,0.06,0.01,0.93
54,0.935523608305484,0.0,0.0,0.05,0.01,0.94
55,0.9298476170896722,0.0,0.0,0.06,0.01,0.93
56,0.914543747458046,0.0,0.0,0.05,0.02,0.93
57,0.9360742521209628,0.0,0.0,0.04,0.02,0.94
58,0.946211328201678,0.0,0.0,0.03,0.03,0.94
59,0.9357195234154452,0.0,0.0,0.07,0.03,0.9
60,0.9360218815262707,0.0,0.0,0.05,0.06,0.89
61,0.9070971287261158,0.0,0.0,0.07,0.05,0.88
62,0.9221921495775283,0.0,0.0,0.06,0.03,0.91
63,0.8961403524475703,0.0,0.0,0.05,0.04,0.91
64,0.9254619241652461,0.0,0.0,0.05,0.05,0.9
65,0.9162645626202184,0.0,0.0,0.07,0.04,0.89
66,0.9311588802809041,0.0,0.0,0.07,0.03,0.9
67,0.9098245273540602,0.0,0.0,0.05,0.04,0.91
68,0.9401538166690614,0.0,0.0,0.07,0.03,0.9
69,0.9356319305481933,0.0,0.0,0.08,0.02,0.9
70,0.9211535303867813,0.0,0.0,0.11,0.01,0.88
