,Unnamed: 0,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.0,0.629973351688888,1.0,0.0,0.0,0.0,0.0
1,1.0,0.6329028017325319,0.9205,0.0,0.0473,0.030299999999999997,0.0019
2,2.0,0.6498775848222058,0.8386,0.0,0.10310000000000001,0.0509,0.0074
3,3.0,0.6735230764889836,0.7434999999999999,0.0001,0.16510000000000002,0.07490000000000001,0.0165
4,4.0,0.9206833333333333,0.6563,0.0001,0.228,0.08689999999999999,0.0288
5,5.0,0.9279808414689282,0.6523,0.0002,0.20379999999999998,0.10620000000000002,0.0377
6,6.0,0.9345764357444004,0.6487,0.0009,0.18580000000000002,0.12240000000000001,0.043100000000000006
7,7.0,0.9382134191055315,0.6385000000000001,0.0017000000000000001,0.1744,0.1433,0.0438
8,8.0,0.9409870497565742,0.6309,0.002,0.1637,0.1593,0.0461
9,9.0,0.5863666666666664,0.6178,0.0023,0.1628,0.16820000000000002,0.0512
10,10.0,0.6291398334443705,0.5316,0.0034,0.2361,0.1623,0.07
11,11.0,0.6700480516448356,0.4415,0.0051,0.311,0.1519,0.0956
12,12.0,0.7075049108565707,0.3689,0.0058,0.3785,0.1364,0.11620000000000001
13,13.0,0.741472313277492,0.3126,0.0063,0.43579999999999997,0.1198,0.1318
14,14.0,0.7833500000000001,0.2781,0.0087,0.46759999999999996,0.1073,0.14700000000000002
15,15.0,0.8160322734353503,0.3182,0.0114,0.4056,0.13140000000000002,0.1448
16,16.0,0.841525464611886,0.3465,0.013000000000000001,0.3566,0.15460000000000002,0.1423
17,17.0,0.8589078390654593,0.36340000000000006,0.0152,0.3197,0.18170000000000003,0.1352
18,18.0,0.8748625861375019,0.37839999999999996,0.016300000000000002,0.2785,0.2096,0.1335
19,19.0,0.7122499999999998,0.3937,0.018699999999999998,0.2462,0.23129999999999998,0.1288
20,20.0,0.7411811198044207,0.36340000000000006,0.023,0.2891,0.20489999999999997,0.1426
21,21.0,0.7656114154811965,0.3423,0.026699999999999998,0.31980000000000003,0.1818,0.1561
22,22.0,0.7853501454023857,0.3289,0.0273,0.349,0.1534,0.16870000000000002
23,23.0,0.8010159486516638,0.3159,0.0287,0.38270000000000004,0.13419999999999999,0.1672
24,24.0,0.7855,0.3031,0.0288,0.40380000000000005,0.1155,0.1776
25,25.0,0.8179869489813485,0.3319,0.0337,0.3529,0.14029999999999998,0.17490000000000003
26,26.0,0.8411890688687212,0.3558,0.039599999999999996,0.3017,0.1685,0.17400000000000002
27,27.0,0.8566337095371273,0.3699,0.0398,0.2656,0.1962,0.16829999999999998
28,28.0,0.8707305055080243,0.381,0.038000000000000006,0.2352,0.2187,0.16510000000000002
29,29.0,0.7763166666666667,0.38299999999999995,0.039599999999999996,0.2173,0.24280000000000002,0.15689999999999998
30,30.0,0.7966128007695936,0.3724,0.0408,0.25,0.21420000000000003,0.1634
31,31.0,0.8083125584645531,0.36410000000000003,0.0429,0.2721,0.1866,0.1772
32,32.0,0.8193887196832017,0.3557,0.044199999999999996,0.3031,0.16330000000000003,0.1779
33,33.0,0.8289747969670678,0.34259999999999996,0.044800000000000006,0.322,0.1476,0.18780000000000002
34,34.0,0.7982416666666667,0.3367,0.047,0.3408,0.1351,0.1874
35,35.0,0.8274371328193163,0.3542,0.050300000000000004,0.2969,0.1659,0.183
36,36.0,0.8500863460798611,0.37549999999999994,0.0519,0.2522,0.1959,0.1764
37,37.0,0.8683575840186118,0.3818,0.047700000000000006,0.2261,0.2229,0.16920000000000002
38,38.0,0.8802812936723348,0.3874,0.047700000000000006,0.2076,0.2491,0.1559
39,39.0,0.7919166666666666,0.3931,0.0467,0.18460000000000001,0.2741,0.1482
40,40.0,0.8137464765593846,0.39660000000000006,0.0518,0.21330000000000002,0.2328,0.1573
41,41.0,0.8250738191109876,0.39390000000000003,0.0525,0.24359999999999998,0.21050000000000002,0.15200000000000002
42,42.0,0.8364085327498968,0.3847,0.0546,0.2716,0.1839,0.1598
43,43.0,0.846307060088447,0.38170000000000004,0.0574,0.2913,0.1661,0.1609
44,44.0,0.7974833333333333,0.3697,0.052000000000000005,0.32659999999999995,0.1439,0.1598
45,45.0,0.8347098952944647,0.39480000000000004,0.055099999999999996,0.2746,0.1739,0.1567
46,46.0,0.8570624388724479,0.41100000000000003,0.0613,0.2329,0.199,0.15710000000000002
47,47.0,0.8700198687017076,0.4083,0.0613,0.21059999999999998,0.2256,0.1555
48,48.0,0.8841830661865295,0.4132,0.060899999999999996,0.1856,0.249,0.1522
49,49.0,0.80855,0.41450000000000004,0.0588,0.16940000000000002,0.2723,0.1438
50,50.0,0.8216363626582204,0.4072,0.062,0.1996,0.24309999999999998,0.1501
51,51.0,0.8341677513556118,0.39990000000000003,0.066,0.2284,0.21989999999999998,0.1518
52,52.0,0.8464640818553508,0.3982,0.071,0.2539,0.1892,0.1587
53,53.0,0.8572043570231352,0.387,0.0716,0.2841,0.1784,0.1505
54,54.0,0.8105666666666668,0.3728,0.0708,0.3133,0.1653,0.1486
55,55.0,0.8415012019147357,0.4004,0.0733,0.2616,0.19260000000000002,0.1454
56,56.0,0.8649924253704733,0.4133,0.0751,0.22260000000000002,0.225,0.1391
57,57.0,0.8797570412222052,0.4265,0.0768,0.1932,0.2498,0.1305
58,58.0,0.8884650958313771,0.4267,0.07490000000000001,0.1773,0.2686,0.1274
59,59.0,0.8139,0.41450000000000004,0.0732,0.1628,0.30010000000000003,0.1226
60,60.0,0.8350231102405021,0.4274,0.079,0.1932,0.2529,0.1265
61,61.0,0.8461095897804312,0.41980000000000006,0.0776,0.225,0.2286,0.1266
62,62.0,0.8579297234160167,0.4154,0.0784,0.24850000000000003,0.2023,0.1338
63,63.0,0.8639018097045579,0.4064,0.07719999999999999,0.2754,0.18289999999999998,0.1353
64,64.0,0.8072,0.3893,0.0756,0.3059,0.1677,0.1371
65,65.0,0.8409624665215344,0.4114,0.0833,0.2565,0.20309999999999997,0.129
66,66.0,0.8637561258199762,0.4213,0.0849,0.22190000000000001,0.2267,0.1301
67,67.0,0.8802867866222234,0.42229999999999995,0.0842,0.1928,0.2599,0.125
