,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.8247724695499842,1.0,0.0,0.0,0.0,0.0
1,0.8247724695499842,1.0,0.0,0.0,0.0,0.0
2,0.8253045103740572,1.0,0.0,0.0,0.0,0.0
3,0.8247724695499842,1.0,0.0,0.0,0.0,0.0
4,0.8253045103740572,1.0,0.0,0.0,0.0,0.0
5,0.8253045103740572,1.0,0.0,0.0,0.0,0.0
6,0.8258365511981302,0.99,0.0,0.01,0.0,0.0
7,0.8235501401831142,0.98,0.0,0.02,0.0,0.0
8,0.8253045103740572,1.0,0.0,0.0,0.0,0.0
9,0.8253045103740572,1.0,0.0,0.0,0.0,0.0
10,0.8247724695499842,1.0,0.0,0.0,0.0,0.0
11,0.8253045103740572,1.0,0.0,0.0,0.0,0.0
12,0.8221319326713201,0.99,0.0,0.01,0.0,0.0
13,0.826368592022203,1.0,0.0,0.0,0.0,0.0
14,0.8253045103740572,1.0,0.0,0.0,0.0,0.0
15,0.8240567228723097,0.99,0.0,0.01,0.0,0.0
16,0.8220042858739471,0.98,0.0,0.02,0.0,0.0
17,0.8258365511981302,1.0,0.0,0.0,0.0,0.0
18,0.8253045103740572,1.0,0.0,0.0,0.0,0.0
19,0.8253045103740572,1.0,0.0,0.0,0.0,0.0
20,0.8263685920222029,0.99,0.0,0.0,0.01,0.0
21,0.8247724695499842,0.99,0.0,0.0,0.01,0.0
22,0.8231960143194661,0.98,0.0,0.01,0.01,0.0
23,0.8231960143194661,0.97,0.0,0.01,0.02,0.0
24,0.8247724695499842,0.99,0.01,0.0,0.01,0.0
25,0.822663973495393,0.98,0.0,0.01,0.01,0.0
26,0.8252862027421499,0.96,0.0,0.02,0.02,0.0
27,0.8242913449956661,0.98,0.0,0.02,0.0,0.0
28,0.8222581441830661,0.98,0.0,0.02,0.0,0.0
29,0.8225546343299273,0.99,0.0,0.01,0.0,0.0
30,0.8208688399339433,0.98,0.0,0.02,0.0,0.0
31,0.8223709284763259,0.98,0.0,0.02,0.0,0.0
32,0.8215169393705142,0.97,0.0,0.03,0.0,0.0
33,0.8264363340385819,0.99,0.0,0.01,0.0,0.0
34,0.8264728270269066,0.98,0.0,0.01,0.01,0.0
35,0.8233002493241696,0.98,0.0,0.02,0.0,0.0
36,0.8300961212710876,0.96,0.0,0.03,0.01,0.0
37,0.8286432742046997,0.97,0.0,0.02,0.01,0.0
38,0.8334965421426584,0.99,0.0,0.0,0.01,0.0
39,0.8351349484963787,0.99,0.0,0.0,0.01,0.0
40,0.8346029076723057,0.99,0.0,0.0,0.01,0.0
41,0.8367988129849762,0.98,0.0,0.01,0.01,0.0
42,0.8395435848683438,0.99,0.0,0.01,0.0,0.0
43,0.8466037929724205,1.0,0.0,0.0,0.0,0.0
44,1.0,0.99,0.0,0.0,0.01,0.0
45,0.9983333333333333,0.97,0.0,0.01,0.02,0.0
46,1.0,0.97,0.0,0.0,0.03,0.0
47,1.0,0.96,0.0,0.0,0.04,0.0
48,0.9983333333333334,0.9,0.0,0.01,0.09,0.0
49,0.9969044541562698,0.9,0.0,0.01,0.09,0.0
50,0.9983333333333333,0.88,0.0,0.01,0.11,0.0
51,1.0,0.91,0.0,0.0,0.09,0.0
52,0.9983333333333333,0.92,0.0,0.0,0.07,0.01
53,0.9983333333333333,0.92,0.0,0.0,0.07,0.01
54,0.9985049053072386,0.87,0.0,0.01,0.12,0.0
55,0.994997535117023,0.82,0.0,0.02,0.16,0.0
56,0.9885049053072386,0.79,0.0,0.03,0.18,0.0
57,0.995,0.78,0.0,0.01,0.21,0.0
58,0.9983333333333333,0.79,0.0,0.01,0.2,0.0
59,0.9983333333333334,0.72,0.0,0.01,0.27,0.0
60,1.0,0.76,0.0,0.0,0.24,0.0
61,1.0,0.77,0.0,0.0,0.23,0.0
62,1.0,0.77,0.0,0.0,0.23,0.0
63,1.0,0.76,0.0,0.0,0.24,0.0
64,1.0,0.83,0.0,0.0,0.17,0.0
65,0.9866666666666666,0.85,0.0,0.01,0.14,0.0
66,0.9899999999999999,0.9,0.0,0.03,0.07,0.0
67,0.98,0.9,0.0,0.02,0.08,0.0
68,0.9983333333333333,0.94,0.0,0.01,0.05,0.0
69,0.9983333333333334,0.92,0.0,0.01,0.07,0.0
