,meanprobs0,meanprobs1
0,0.0,0.0
1,0.00038738063422063727,0.0020951971541736604
2,0.000755292202683823,0.0030160717627866255
3,0.001088306038897077,0.004199686985644546
4,0.0012011167858553343,0.0049254216104837436
5,0.0013917306924864045,0.007721351829749098
6,0.0015538278983026747,0.009710598235568342
7,0.0025629681188710078,0.015290398255840425
8,0.0034525399963592296,0.020212006472622994
9,0.0045800078443113445,0.026198998847725124
10,0.0067317046942094,0.034068451162706535
11,0.009538120813643903,0.05149161635452672
12,0.01252974273324019,0.07042828915149389
13,0.016290698193853856,0.08467122989067978
14,0.02063460429480009,0.09404923009777656
15,0.024450986346174663,0.10444174545088489
16,0.030148664211359623,0.111150757273775
17,0.0342163675213989,0.11715706588602375
18,0.03834469620582868,0.12426298752566427
19,0.03732220646469429,0.12895875276060703
20,0.03648790860219502,0.1336363797952071
21,0.03547327204898155,0.1396388634198565
22,0.03211379953949878,0.14216781059546893
23,0.029539343953563706,0.1441567599262077
24,0.031701683453528896,0.14738891117990432
25,0.03287078732730248,0.14622255276278553
26,0.03323545119791618,0.14497371205385026
27,0.03136613227941468,0.146201983015655
28,0.03330434450531161,0.146863528415612
29,0.032454982618801476,0.14632506262725767
30,0.02882282591495943,0.14702227667036444
31,0.02712061550657754,0.15108392352187883
32,0.026088492743806858,0.1543448859635572
33,0.024646830634455646,0.157111029026434
34,0.0237554406171754,0.15860311973095118
35,0.023789824105318297,0.15996981742587404
36,0.023363508628928564,0.16105508213003536
37,0.023649311990735247,0.16423203529941838
38,0.024485229252593055,0.1655177687956041
39,0.024500201823529424,0.16727279175273055
40,0.02453567151462526,0.16877617267448614
41,0.02469084107406271,0.16872047058137482
42,0.02472536964336887,0.1682161539145262
43,0.024820167479956058,0.1684710072734738
44,0.025046502902454075,0.16880497906996986
45,0.025234958040444674,0.16873035350924384
46,0.026331186053527883,0.16898449789638414
47,0.026588362858676235,0.16885898244424896
48,0.02688862961394767,0.16817259593313952
49,0.02620433504044352,0.16585541200517442
50,0.028906109764223545,0.16699321741997955
51,0.03296393362802028,0.16918803002575972
52,0.036553570881361665,0.17030859403785475
53,0.03960817083865195,0.17135635655340017
54,0.0416426047903221,0.17189423163795337
55,0.04286810610365642,0.17423162989428892
56,0.044330045916076304,0.17351106966454316
57,0.046466143059155286,0.17647368061087698
58,0.05087923963168159,0.18015912060024958
59,0.052795998074703476,0.18452012472876622
60,0.053790653553175756,0.1880411587625035
61,0.05650629029024489,0.1902362784067937
62,0.05965347359515789,0.19587501223786932
63,0.06189184611456064,0.196203647289741
64,0.06254345414061543,0.19807415013529103
65,0.06690137885346414,0.1994715093973341
66,0.06809967038161598,0.20299293088758896
67,0.06974648707059497,0.20564266380042112
68,0.07265807695976395,0.20833703368246675
69,0.07581224097008565,0.20922308069322262
70,0.07717314175156646,0.21194713309743007
71,0.08117030408421996,0.21436934494389914
72,0.08518247688113825,0.21712364390781586
73,0.08700450390475402,0.2190014843831792
74,0.08911262459214396,0.22200558613657898
75,0.08695081491153965,0.21772439827068785
76,0.0861521877877488,0.2145742588979778
77,0.08291422464848103,0.2126808624963814
78,0.082209432553977,0.21035204054077145
79,0.08027476394431066,0.208106445356407
80,0.07824998557293844,0.20652426820567618
81,0.07769577734545813,0.20506652295591676
82,0.07700503515729445,0.20663324537121014
83,0.07383211762607716,0.20408761609387824
84,0.07150247118033719,0.20432644135920808
85,0.07103632068152962,0.20421167773428078
86,0.07049037769568278,0.2040452014180906
87,0.07077930130430866,0.20225586378034785
88,0.07064820759121421,0.20125941828784283
89,0.0707385243794548,0.19999979965291487
90,0.07006749130211438,0.19827504156438877
91,0.06840694543532429,0.1976205020063317
92,0.06900752681821755,0.19608339794682147
93,0.06941401225357834,0.19397087976174723
94,0.06850106726912115,0.19345428433157044
95,0.06804366978664983,0.19196140143085708
96,0.06744467288950329,0.19144979245129998
97,0.067903477244966,0.1894312713497605
98,0.06867569096086341,0.18724641359237074
99,0.06903877884871085,0.18540936141867773
100,0.07075435266570282,0.18383744965213766
101,0.07317650988824786,0.18357227380891222
102,0.07557064134118213,0.18436355819920547
103,0.07715793886829542,0.18420948437552506
104,0.07682482354762048,0.1844235922919425
105,0.0768003953236067,0.18593039862314334
106,0.0776149953502895,0.18833164982888953
107,0.0780738989450121,0.19027850591880185
108,0.07807758116118042,0.19317821008038016
109,0.08057890089354867,0.19572606824145422
110,0.08074883272028745,0.19760225023199748
111,0.08194684663915039,0.19820369486757938
112,0.08330767956782796,0.19987231311309145
113,0.08598676088900843,0.20054516129841712
114,0.08989010782108962,0.20198591024559978
115,0.09394198113516658,0.20295553208232747
116,0.09898868875255061,0.2032013084687223
117,0.10145386933944155,0.20533079183505273
118,0.10274190577004322,0.2049019585739765
119,0.10650697112857639,0.2056491892457434
120,0.11077770107684508,0.2062162623612741
121,0.11291318831383602,0.20616662235761637
122,0.116494610786419,0.20599390593852565
123,0.11700557171809167,0.20593156184998013
124,0.11807900823839745,0.20686326827802198
125,0.1155382626659357,0.20316134126701785
126,0.11400324528896516,0.2000081358639121
127,0.11115112960889229,0.1970693256361793
128,0.10909697850800015,0.19623693998457772
129,0.10809108885185159,0.1950397329570268
130,0.10659640842904043,0.19341146281200836
131,0.10684314161276837,0.19329963734815914
132,0.10612139707038652,0.19217131708679452
133,0.10545801998288747,0.1913368443748988
134,0.10444477455072519,0.1906150726730721
135,0.10550136622162562,0.18871387044827126
136,0.1040112482422087,0.1869264015597406
137,0.10553708253892354,0.18430242356888638
138,0.10632698621076589,0.1829744731925467
139,0.1052115793106761,0.18140470001581846
140,0.10579135714996407,0.1813824206936662
141,0.10752824886019316,0.18110499505896996
142,0.10717615659608848,0.18071980912396626
143,0.10730299361324085,0.17980792074036225
144,0.10611881567932,0.179035037219738
145,0.1064207921443755,0.17893800668736592
146,0.1068448842580545,0.17718227302280296
147,0.10582976530744478,0.17593487756111476
148,0.10519359867708404,0.17506381096105256
149,0.10511863789984187,0.17466704655261092
150,0.10950723645954806,0.174406655146898
151,0.11231127055436088,0.1750107370913519
152,0.11563830014323077,0.17663355737771164
153,0.11938520109846525,0.17706124863310257
154,0.12488805009855986,0.1772889283844236
155,0.12599875237688626,0.17655696920585712
156,0.12681205036721657,0.17587305842118633
