,meanfitness,meanprobs0seqscom,meanprobs1seqscom,meanprobs0,meanprobs1,alphalist
5866,0.9678820756634265,0.24017223140018742,0.29575278831484925,0.24727249893985562,0.29876031901968,0.0585
5867,0.9674571530517113,0.23828751934453302,0.2923273457420635,0.24814043936005628,0.2984250261950512,0.057800000000000004
5868,0.9666719567818778,0.24082412850680945,0.29473308070767756,0.24968390994412915,0.29816123885781187,0.0592
5869,0.9670673150418753,0.24060880610603919,0.29423480610711883,0.25076751710066686,0.2977014701025486,0.059699999999999996
5870,0.9666167828360835,0.24096923454341823,0.2928775773194348,0.2513511189174143,0.29680905561068877,0.0605
5871,0.967606960501753,0.24106945322114678,0.29240032941106103,0.2523914812168972,0.2963866020500136,0.06
5872,0.9668458957501853,0.241411909716049,0.29310062829095845,0.25387447368208493,0.2969513045386042,0.0604
5873,0.9667048796446036,0.24191661701651804,0.2923956144396021,0.25435710141599893,0.29653344065547793,0.0626
5874,0.9133999999999999,0.2421156667832052,0.2929276060465865,0.2553100508673397,0.29635293430818627,0.06060000000000001
5875,0.9334283757356833,0.241509999957237,0.29497942763832347,0.2507390003536638,0.29826517654630247,0.058100000000000006
5876,0.9476238445854323,0.24051571856346712,0.297044508681582,0.24712545233635708,0.30043582145872283,0.0582
5877,0.9581514021630404,0.24030754184469091,0.2977677131902536,0.24502172534640942,0.3021728596660549,0.055099999999999996
5878,0.9638586873079131,0.23952725461221894,0.29917568841032466,0.24244044288468283,0.30468306712154425,0.0537
5879,0.967394873070496,0.23911144308871277,0.29945402190034504,0.24099600905664548,0.3050670369719051,0.050600000000000006
5880,0.9692740474201257,0.23850624271829032,0.300180465434901,0.24005052885827566,0.30620952879386665,0.047700000000000006
5881,0.9720759336874544,0.23799446430363277,0.30000515074172335,0.2393487559470222,0.30605738434679036,0.0463
5882,0.9721381017621101,0.23745379217481058,0.3003804544948503,0.23892248509741965,0.3067696157085594,0.048799999999999996
5883,0.9721578288055044,0.23674477149247894,0.3019128650012272,0.23811843468797675,0.3088094673354699,0.0479
5884,0.9731374537397898,0.2361437532616878,0.30211138077788413,0.2371623513588304,0.30982893235193376,0.0472
5885,0.9737295269802803,0.23552270901935568,0.30282111060593936,0.2364131007683817,0.3118618723825582,0.0461
5886,0.974755274624551,0.23528311800813026,0.3034152020554891,0.2359626433261778,0.312673076029704,0.0509
5887,0.9749844429186756,0.23563409883579067,0.3040581965053348,0.2364404997694074,0.3138567646187125,0.0492
5888,0.9753381919496333,0.23499347825625172,0.3046108189551732,0.23590207526263526,0.314815920649496,0.048799999999999996
5889,0.9766331873419881,0.234379962583666,0.30492940959352793,0.23514304802195846,0.3162054680862579,0.0493
5890,0.9750671111085457,0.23501974119248384,0.30503276984064587,0.2359115376715256,0.31718420504425404,0.0509
5891,0.9739380422206169,0.234632361768765,0.3052543742321731,0.23548904578344135,0.31739741823924933,0.0542
5892,0.9756524647884877,0.2351030192054491,0.30521224791623425,0.2358996600210742,0.31700857873439553,0.051500000000000004
5893,0.9762632595411569,0.23462619753068384,0.30576785027926334,0.23497135022488583,0.31876348451423386,0.0529
5894,0.9757237721618158,0.23383254154919675,0.3067145447043876,0.23412258692957733,0.3200517741864449,0.0504
5895,0.9762562095598959,0.23336155066087685,0.306894323778558,0.23339773590641463,0.32080310482641416,0.0524
5896,0.9758201423418916,0.2328501520338526,0.30694741811765663,0.2334025197697818,0.3218903960864081,0.0555
5897,0.9751559862100402,0.23239228331353712,0.3066224702927361,0.233045314375982,0.3224214530251852,0.0553
5898,0.9767526799069889,0.23213332915974252,0.3074512888344728,0.23269457095628016,0.3233557894235448,0.05310000000000001
5899,0.9347333333333334,0.23156753827349677,0.30773633547814044,0.23229665664976917,0.32431499082726617,0.055099999999999996
5900,0.9421057870471552,0.23403952391262725,0.3058809578816882,0.23492886689914666,0.3194144482567128,0.0555
5901,0.9469252201568978,0.23523223370493027,0.3046229579302921,0.2368004346943125,0.315930588141242,0.055600000000000004
5902,0.9519374904914567,0.23559948479917922,0.3039892998640739,0.2376180665988204,0.3127751079121781,0.0545
5903,0.956469886361443,0.236356097581734,0.3034215137846508,0.2384764125500152,0.31077049642901355,0.0571
5904,0.9576820688355848,0.23683722847229358,0.303373853099592,0.2393173242097334,0.3095532620616584,0.0572
5905,0.9603787261442785,0.23735731484317188,0.30255037618457303,0.23981779674427162,0.3074953845644546,0.0559
5906,0.961038512876466,0.2381309434440663,0.3021254604122091,0.2414180129804825,0.30668880623934336,0.0542
5907,0.9625504822731336,0.23966678021406648,0.3005569966126251,0.24246531357340007,0.30476918119702284,0.0528
5908,0.9653884066685348,0.24034153223122487,0.2996387662756922,0.24351124251521714,0.30435663542286406,0.0538
5909,0.9651459536750576,0.24091745863191713,0.2987910762746054,0.2441727300488273,0.3030320007695688,0.054299999999999994
5910,0.9667149130345594,0.24118988372354053,0.29849782696030347,0.24477074902477272,0.3024295679793863,0.0541
5911,0.9651778410895747,0.24134486451544654,0.2981636980031383,0.2448034645621925,0.30160195355269886,0.052000000000000005
5912,0.9667974469579902,0.240716930763988,0.2983160831950924,0.24480759048768835,0.3015187986409755,0.0545
5913,0.9678533667943467,0.24101827550620006,0.29754379296642075,0.2454364274730915,0.3013101783216971,0.056100000000000004
5914,0.9672917871079322,0.2416886256567566,0.296490651034298,0.24673995267567295,0.30006517369094554,0.056100000000000004
5915,0.9651929623980273,0.24108196762991477,0.2957740438462259,0.24767788045834022,0.29952126812132224,0.06060000000000001
5916,0.9668049146934702,0.24179378405647065,0.2957790790686893,0.2495002451493063,0.29978219502530495,0.059500000000000004
5917,0.9660352435094332,0.24181969800325356,0.29516106227100986,0.2499857176144375,0.2997850439531508,0.0596
5918,0.966907537920549,0.24212624335174315,0.295001258497022,0.25048003702326693,0.2991391628166367,0.0626
5919,0.9668438236463542,0.24205630556813565,0.29437493603230863,0.250287208825309,0.29877432354141326,0.062
5920,0.9660846981794124,0.24203082146339347,0.2940296439402392,0.25042310817940716,0.29823864228124974,0.059699999999999996
5921,0.966136885436355,0.2422132396236795,0.2940714493666398,0.2505599521030701,0.2980396587723256,0.057999999999999996
5922,0.9676604726207134,0.2426566008669243,0.2939902371203596,0.2516080838847778,0.29766169143251076,0.0616
5923,0.9668694433355417,0.24228188921905527,0.2930394450862586,0.25252947697664596,0.297356149879899,0.060899999999999996
5924,0.9264333333333333,0.24250420121982452,0.29303810609881425,0.25445476294887004,0.2968125783981179,0.0592
5925,0.9436018483160815,0.24279962388557283,0.2960788908351655,0.25068813550413305,0.30028564159446236,0.0579
5926,0.9560392579569001,0.2426627993641893,0.29793709569930765,0.2475611097884139,0.30194552335081637,0.0546
5927,0.962973079602211,0.24165115934351175,0.29920595975717884,0.24479323546209905,0.30458805828720914,0.052000000000000005
5928,0.9667228765318687,0.24118957393611284,0.30028012604613324,0.24322107484808966,0.3055462207079391,0.0499
5929,0.9683760391946267,0.24029936637423044,0.3007486318235912,0.24140606822923122,0.3068014892848525,0.050300000000000004
5930,0.9703283756438671,0.23987660006895462,0.30197677212831203,0.24130647913345984,0.30838670230043247,0.0507
5931,0.971813671713984,0.23923440447184843,0.3026507023380243,0.2406593987426919,0.3100217722361755,0.0507
5932,0.9734300374216294,0.2390234489712648,0.3030454108082346,0.24008361881474005,0.31086007883099415,0.050600000000000006
5933,0.9743726972138225,0.23845426946292803,0.30351597654771284,0.23943261860890902,0.31150370573866204,0.0504
5934,0.973824696562851,0.237710627824703,0.3042035928048647,0.238534650535124,0.31206813543004785,0.0504
5935,0.9741057619499263,0.2376710872510768,0.3046976040284634,0.23826247415925178,0.3125691754018233,0.0501
5936,0.9743198163781018,0.2371875354085485,0.305160149097326,0.2380270589387253,0.31349207600998397,0.049699999999999994
5937,0.9760797276679845,0.23730610881426292,0.3047312897803646,0.23798078806488893,0.31460262441511955,0.052199999999999996
5938,0.9754829613164446,0.23691504926871557,0.3047576404408749,0.2373403997009174,0.31462500976308794,0.0529
5939,0.9757574496123749,0.23641983977961545,0.3052757654365554,0.2370857173643013,0.3165933024544365,0.05600000000000001
5940,0.9744518812056202,0.23516957249859705,0.3059505488002173,0.23565812611606185,0.31785380196329377,0.0546
5941,0.9751407260989366,0.23543987405476827,0.30531605186511396,0.23558911441281144,0.3184991036319112,0.0574
5942,0.9754410986758282,0.23517888396394113,0.30517705416957014,0.23494714833925953,0.31989652416940895,0.059500000000000004
5943,0.9753543323316788,0.23431276814705448,0.3055503594522242,0.23393558422285235,0.3208075829810624,0.0558
5944,0.9750188303049652,0.23442639188948403,0.30563461562531896,0.2347153562454826,0.3205719800468968,0.057300000000000004
5945,0.9752157007294349,0.23302803846294715,0.3073238932675383,0.233338130481457,0.3227373568689276,0.0553
5946,0.9756507917886615,0.23161251866702082,0.30836741108683646,0.2321672827992051,0.3250258196994448,0.0582
5947,0.9763178009183779,0.23131966355312086,0.308438880980106,0.23163276570999147,0.32610718390751836,0.0585
5948,0.9761362354147164,0.23094018417130588,0.30833295746021455,0.23113739609048356,0.3268927839625599,0.0585
5949,0.9301333333333334,0.2311412837993396,0.3083605554444016,0.23095174577444308,0.3268954041885157,0.0588
5950,0.9370511822521564,0.2336263862837343,0.30546558206599445,0.2337122373499554,0.32057115996269736,0.059699999999999996
5951,0.94427255015345,0.23511264398206022,0.3047341618149414,0.2352040572421539,0.3166345801900373,0.0587
5952,0.9515936789072308,0.23682392189126344,0.30279058701617795,0.23726512117716417,0.31238743107161054,0.060200000000000004
5953,0.9539977011771614,0.23707651257832416,0.3023005338507941,0.23784998383207864,0.3102101511766577,0.0584
5954,0.9567651343318248,0.23771371869919036,0.30165744736305355,0.2384282796897142,0.3083302636445331,0.0584
5955,0.9596554524799372,0.238854169034899,0.3005638712997508,0.2398253652710126,0.30616046876211933,0.0594
5956,0.9605358895991452,0.23860177759094245,0.30070587793531245,0.2397750253078581,0.3057027707745227,0.06
5957,0.9627874548399934,0.23990839615043216,0.2995895888265951,0.24173829235042013,0.30377348477840393,0.061
5958,0.9638017484318602,0.2401424507986523,0.2989062110473617,0.24218507875088985,0.30350441656885235,0.0592
5959,0.9639290798507334,0.2400298926075861,0.2990251191200616,0.2424931232884328,0.30268550885144996,0.057999999999999996
5960,0.9638525872180081,0.24024855069431805,0.29860463809787013,0.24406393674074967,0.30206692773054744,0.0593
5961,0.9659589069466612,0.24073098822379754,0.29814053947566405,0.24510061646058556,0.30147979335662645,0.0592
5962,0.967280510885758,0.2412878839160486,0.29705943707571597,0.24696314649633663,0.30034487116543956,0.057999999999999996
5963,0.9660296238876213,0.24150777835718895,0.29675328860861666,0.247833801677799,0.29993903305365976,0.058100000000000006
5964,0.9679165558684265,0.24208362135116587,0.2957629578367534,0.24868823311064983,0.29941482994466545,0.0587
5965,0.967523887797431,0.24286490321781176,0.2949965206236838,0.25038898216397293,0.29808764307789465,0.0591
5966,0.9674198243799281,0.24387495642956478,0.2939446635143544,0.2519940677565913,0.29756435192259756,0.060899999999999996
5967,0.9672191462438903,0.24391355117002203,0.2933893708124762,0.2528004045159243,0.2970348925657537,0.0626
5968,0.9672467030747679,0.24359848208179213,0.2938034665948976,0.2526190591912069,0.2976553223053408,0.0635
5969,0.9694314574472898,0.2439681883007535,0.2932427098845882,0.25343652268030625,0.29680965543978693,0.0633
5970,0.9694357235956332,0.24441732570409339,0.29270794853393084,0.2539328344059459,0.29612797933963814,0.0642
5971,0.9672531748615466,0.2445081265410938,0.29224149337875815,0.25554607286161785,0.29612448484213233,0.065
5972,0.9695786905734942,0.24439369618801646,0.2921348559212271,0.25621465566091906,0.2955600071272575,0.06520000000000001
5973,0.9687472103625491,0.24428322995943574,0.29154522361458296,0.2572937516427782,0.2946393046055576,0.0663
5974,0.90935,0.24445237285271773,0.29073521349768155,0.2564928143594971,0.29400514635175784,0.064
5975,0.9317256847243905,0.24361726037805329,0.29340872760638964,0.25038231098054564,0.2968527558758649,0.063
5976,0.9477518192170181,0.24261807498514987,0.2953304924855327,0.24618708601015588,0.2993802019733345,0.0585
5977,0.958325287999697,0.24223146912662782,0.2970951106299854,0.2449110264512649,0.30066257789454526,0.0541
5978,0.9637578781168961,0.24068507533475728,0.29898644564429094,0.24225463563793612,0.30310859499508386,0.0553
5979,0.966302182926958,0.23962971861391477,0.2998523059203681,0.24068747840550753,0.3040563881342435,0.053399999999999996
5980,0.9688802735643551,0.23950717484109849,0.3007384571350196,0.2401669614110443,0.3052737618501351,0.0519
5981,0.9700985085716054,0.23897405956992748,0.3005348695761528,0.23932809229708796,0.3052775132578925,0.051699999999999996
5982,0.9713287728142572,0.23917378574861392,0.3007850654096514,0.2390918518633695,0.30621661966686203,0.0513
5983,0.9710726075673809,0.2389062311900756,0.30079543292602917,0.23871187263816881,0.306856895214862,0.0508
5984,0.972848895648295,0.2378220178669673,0.3016181739582081,0.2378534947446472,0.307784472493978,0.052199999999999996
5985,0.973053237603299,0.2371702506070512,0.30295995234991485,0.23730915780175377,0.3099573073703821,0.0521
5986,0.9733527043234638,0.2372512664286117,0.30299906682997074,0.2374754607794659,0.31060052344204864,0.054000000000000006
5987,0.9727522787102839,0.23687183134128428,0.3033701446459937,0.23725828938752613,0.3116789060566573,0.0548
5988,0.973745700819498,0.2357112633837776,0.30376666616568104,0.23609991264722482,0.3129296417495755,0.0557
5989,0.9746981011342849,0.2357508466839647,0.30369180578423544,0.23597431051828688,0.31359995073121,0.0545
5990,0.9744019654267687,0.2353855675968273,0.30370480542561545,0.2352300369884914,0.3137741133092853,0.0545
5991,0.9740624896019935,0.2350845717490536,0.30416235395724206,0.23465714379419564,0.31501968889440507,0.057300000000000004
5992,0.9740223184034016,0.2348300182524932,0.30366331971131405,0.23422406357797365,0.3149168850852797,0.0582
5993,0.9743082002792707,0.23464988958076285,0.3038783580069605,0.2342683639099143,0.314970490629379,0.0577
5994,0.9755076732385513,0.23412426681532758,0.3036055282845728,0.23412203943088972,0.3154606997476721,0.0582
