,meanprobs0,meanprobs1
0,0.0,0.0
1,0.0009613873164179903,0.005837713781670674
2,0.0022894924622811276,0.012614747525483434
3,0.004453457963253914,0.020980658930705862
4,0.0077053131952086185,0.032996574284687406
5,0.012265643133745176,0.04542961839999437
6,0.015088300453207876,0.061299834882630265
7,0.02094449044501206,0.07604658449145221
8,0.025009110730113245,0.0904362123535293
9,0.028630759382127308,0.10544424972075614
10,0.033689948922750464,0.11528826208139727
11,0.03556546231401507,0.12706942181523428
12,0.040139375650485906,0.13562500101902358
13,0.047239951310267876,0.14676280928742436
14,0.048031511763774175,0.1547943376205187
15,0.050559623148280296,0.15980306792900334
16,0.0543327977761088,0.16663595151766386
17,0.05590052941162606,0.17201153534937905
18,0.05630636601650624,0.17417921849824236
19,0.05627648300392709,0.17705173015895215
20,0.06193470330707607,0.18005547823420973
21,0.06408939738229635,0.18239769739623352
22,0.0644859940940517,0.18344427699451724
23,0.06726785997087742,0.1836634586124639
24,0.06543071123590402,0.18409831295828008
25,0.06537089961083085,0.1830644006015353
26,0.06829537747852617,0.1831160561516985
27,0.06956694394350933,0.1821421649982133
28,0.0696346752225398,0.18351283932631646
29,0.07148387207527862,0.18402630953658752
30,0.07422047573098793,0.1851971495661854
31,0.07772102940848065,0.1871538834637539
32,0.07762144542456322,0.18704992145177537
33,0.07976200188670937,0.18627733691111853
34,0.08106660792866024,0.18846732839106758
35,0.08368959071000069,0.190017140943629
36,0.08554166239590036,0.19066017996467277
37,0.08574153116520394,0.19063161475994936
38,0.08628804973242282,0.18993811935437754
39,0.08912866971609945,0.19074187740098636
40,0.08888909409959792,0.19082341917906392
41,0.08606557473652594,0.19117226092130782
42,0.08869900232923095,0.19032583358739313
43,0.09047155627755811,0.18940774049028636
44,0.0949813931241455,0.18818983155428806
45,0.09460795830655173,0.18679230593423016
46,0.09824095810337787,0.18695121301222628
47,0.09959239737632677,0.1850685916161396
48,0.09959397554477473,0.18522336082427818
49,0.10064359966141379,0.1866139680642568
50,0.10408000799634622,0.18718502254175698
51,0.10585213940165629,0.185373396271807
52,0.10573549335973097,0.1864607619662811
53,0.10748990133414625,0.18628620963669626
54,0.10635492383108178,0.186008211162076
55,0.10337321969043198,0.18420107311866982
56,0.10255032296243555,0.18306108554675213
57,0.10339312231611097,0.18316037659948828
58,0.10621334860560822,0.183729370598865
59,0.10425427633148,0.1836984861341762
60,0.10420804253321791,0.18329895280138445
61,0.10433186324124645,0.18313586267153273
62,0.10725925714056485,0.18214018427484593
63,0.11074203080959967,0.17971176812792294
64,0.11212769477055887,0.17829163409786206
65,0.11439624480608207,0.17929780884141522
66,0.11448814275234559,0.17980183309326703
67,0.11310128561776893,0.18115303758055779
68,0.11327872333465551,0.18074330389218804
69,0.11214729754240386,0.18060075715281337
70,0.1113515004845618,0.18090991882415036
71,0.11259721233538711,0.18081685492728256
72,0.11182716835995064,0.18196143335635973
73,0.11295492089813211,0.18353137818002088
