,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.5027472742622777,1.0,0.0,0.0,0.0,0.0
1,0.5023880222253824,0.9988999999999999,0.0,0.0006000000000000001,0.0005,0.0
2,0.5041942583482705,0.9979000000000001,0.0,0.001399999999999999,0.0007,0.0
3,0.5055015674669195,0.9950999999999999,0.0,0.0028,0.0021,0.0
4,0.5122749395548717,0.9893999999999998,0.0,0.005800000000000001,0.0048000000000000004,0.0
5,0.5203574557943107,0.9795999999999996,0.0,0.011600000000000004,0.0088,0.0
6,0.5269861616049117,0.962,0.0,0.0225,0.015500000000000003,0.0
7,0.5346217159543596,0.9496,0.0,0.02969999999999999,0.0207,0.0
8,0.5436059791657814,0.9324999999999998,0.0,0.03859999999999999,0.0289,0.0
9,0.550117595444137,0.9182999999999999,0.0,0.04419999999999999,0.0374,9.999999999999999e-05
10,0.5619623157480819,0.9100000000000001,0.0,0.042999999999999976,0.04689999999999998,9.999999999999999e-05
11,0.5765311483186234,0.8949,0.0,0.043699999999999975,0.06139999999999999,0.0
12,0.5876943284719922,0.8795,0.0,0.04639999999999998,0.07399999999999998,9.999999999999999e-05
13,0.5973910953093668,0.8630999999999998,0.0,0.05019999999999998,0.08639999999999998,0.00030000000000000003
14,0.6106756388240235,0.8448999999999998,0.0,0.05459999999999996,0.09989999999999996,0.0006000000000000001
15,0.6173387822688098,0.8317999999999998,0.0,0.05979999999999998,0.108,0.0004000000000000001
16,0.623659225346893,0.8180999999999999,0.0,0.06599999999999999,0.1156,0.00030000000000000003
17,0.6338471037808447,0.8002999999999999,0.0,0.07419999999999996,0.125,0.0005
18,0.6382355057373911,0.7849999999999996,0.0,0.08299999999999996,0.1306,0.001399999999999999
19,0.6467621991342486,0.7699999999999999,0.0,0.09269999999999999,0.13589999999999997,0.0014000000000000002
20,0.6546757335375146,0.7558999999999999,0.0,0.10149999999999998,0.14159999999999998,0.001
21,0.6620184769907893,0.7431,0.0,0.10829999999999997,0.1473,0.0012999999999999997
22,0.6701443457471539,0.7289,0.0,0.11289999999999996,0.15679999999999997,0.0014000000000000002
23,0.6772210209618889,0.7149000000000001,0.0,0.11869999999999996,0.16519999999999999,0.0012000000000000001
24,0.679900240781626,0.7035,0.0,0.12229999999999996,0.17300000000000001,0.0012000000000000001
25,0.6848069666288359,0.6912,0.0,0.12589999999999996,0.1801,0.0028000000000000004
26,0.6909098780152538,0.6821999999999999,0.0,0.12779999999999994,0.1867,0.0032999999999999987
27,0.6958058348988698,0.6726,0.0,0.13139999999999996,0.19269999999999998,0.0033000000000000004
28,0.6966174158713168,0.6650999999999999,0.0,0.13459999999999997,0.19660000000000002,0.0036999999999999997
29,0.6981301513404582,0.6584999999999999,0.0,0.13369999999999999,0.2027,0.0051
30,0.7039234578356521,0.6511999999999999,0.0,0.13419999999999999,0.20869999999999997,0.005900000000000001
31,0.7068703458725353,0.6455,0.0,0.13319999999999999,0.21339999999999992,0.0079
32,0.7113202892438788,0.6349999999999999,0.0,0.1353,0.2213,0.008400000000000001
33,0.7177660533571232,0.6275999999999999,0.0,0.1351,0.2264,0.010900000000000002
34,0.7240724903506186,0.6146999999999999,0.0,0.13749999999999998,0.23630000000000004,0.0115
35,0.7283680523855495,0.6041,0.0,0.13899999999999998,0.2439000000000001,0.013000000000000001
36,0.7309008711085663,0.5959000000000001,0.0,0.1398,0.2508,0.013500000000000002
37,0.7355040362136018,0.5876999999999999,0.0,0.14289999999999997,0.2561,0.013300000000000001
38,0.7372315002101689,0.5785999999999998,0.0,0.14629999999999999,0.26170000000000004,0.013400000000000002
39,0.7396610176556152,0.5745,0.0,0.14709999999999998,0.26319999999999993,0.015200000000000003
40,0.7412619683798795,0.57,0.0,0.14729999999999996,0.2676,0.0151
41,0.7433963064831827,0.5689,0.0,0.14629999999999999,0.2694000000000001,0.015400000000000004
42,0.7431098352182313,0.5684000000000001,0.0,0.14679999999999996,0.26880000000000004,0.016
43,0.7461138924465913,0.5626,0.0,0.14859999999999998,0.27340000000000003,0.0154
44,0.7503017868288406,0.5567999999999999,0.0,0.15059999999999996,0.2763,0.016300000000000002
45,0.7518596098822679,0.5516000000000001,0.0,0.15189999999999998,0.27930000000000005,0.0172
46,0.7537069225305298,0.5466999999999999,0.0,0.15219999999999997,0.2822,0.018900000000000004
47,0.7556609334584974,0.5421999999999999,0.0,0.15579999999999997,0.2835,0.018500000000000003
48,0.7583468661531002,0.5371999999999999,0.0,0.15819999999999995,0.2862,0.018400000000000003
49,0.7577222839261177,0.5335000000000002,0.0,0.1609,0.2886,0.017000000000000005
50,0.7602154927513023,0.5299,0.0,0.16109999999999997,0.28939999999999994,0.019600000000000003
