,meanprobs0,meanprobs1
0,0.001153231112072608,0.893322505878247
1,0.00247993759173265,0.8826240664453193
2,0.003964773865809325,0.871048537440255
3,0.005725033848660895,0.8560718020765864
4,0.008331666577671091,0.8393136914067485
5,0.008686491846959427,0.8282202766025003
6,0.009976067206940217,0.8187182928440858
7,0.010553402072293444,0.8139442934172305
8,0.011097439906743126,0.8083362547704609
9,0.011664544473246328,0.804895402160835
10,0.017726486560976466,0.7760960952927672
11,0.02502970204701099,0.7416685268422977
12,0.0340632570985692,0.7072287296413962
13,0.0429063992711146,0.6673194335363078
14,0.052826511709952145,0.6299054566526157
15,0.05218066100573467,0.6077327316047296
16,0.05186910149899724,0.5987725243606928
17,0.05095029765698107,0.5950947284802911
18,0.05122343215852295,0.5946654771591685
19,0.05187026251147517,0.5934041536143335
20,0.057359260361196755,0.5723592919589476
21,0.06760610744244924,0.5453342456481995
22,0.07815441291363853,0.5181514988352758
23,0.09209283359813045,0.49599968699763225
24,0.10374011834443925,0.47480248431153116
25,0.10361313207488303,0.46843629676073184
26,0.10115823192363875,0.46892056666230325
27,0.09694553853208814,0.4741079416980748
28,0.09584595092030768,0.48036247211683375
29,0.09368517456529427,0.484877767162259
30,0.10067467918271701,0.4732722177603851
31,0.11203990450514664,0.4588469388828555
32,0.12222477964306208,0.4434694614439191
33,0.12969091666758423,0.42883020363067303
34,0.13844966180275775,0.41412565918504696
35,0.13660333547854955,0.41800082098365593
36,0.13231859944084762,0.4278556225038062
37,0.1287227416068054,0.4363613089887445
38,0.12525379826589964,0.4420896515254429
39,0.12339702396478336,0.449750444560651
40,0.1278691643965391,0.43820878443731504
41,0.13597350938599756,0.42637231117987406
42,0.14337394114164032,0.41204746722378055
43,0.1534202592704015,0.40160712622050154
44,0.16351498842690484,0.39417344828588585
45,0.15857461678898066,0.4039881921127737
46,0.15422930785652367,0.4164440901822381
47,0.15032833876159601,0.42812360809644107
48,0.14565354148679277,0.4352381322756348
49,0.1411173308840879,0.4425568444495623
50,0.1478508347892987,0.4297910595021906
51,0.15734421603051796,0.41973754112929834
52,0.16818130475891135,0.4080568657629355
53,0.17688853099085525,0.3964345493178276
54,0.18714074611078402,0.38929916344375565
55,0.18297412422676687,0.39424919325045643
56,0.17727566430976194,0.4091227617793345
57,0.17099218013566334,0.4193491935348998
58,0.16609153882439937,0.4281539882480404
59,0.16118208602027617,0.43397035599969397
60,0.16523520860664703,0.42228524321888883
61,0.17169357212413963,0.41388712087651186
62,0.17770122708059952,0.40461048993220383
63,0.18589802576299377,0.3912973092234933
64,0.1912613646417526,0.38110482011891444
65,0.18841270903013504,0.38426411687503453
66,0.18235520752851403,0.39457542970220155
67,0.17762312645368072,0.4100441181916197
68,0.17684125128799985,0.4177874444280291
69,0.17276441446588994,0.42724422998862926
70,0.17779592039609327,0.4141696425338363
71,0.18509127085817842,0.40125907406127964
72,0.1933246376740067,0.3891940432725283
73,0.2010527455535952,0.38503018588566357
74,0.20751997752714046,0.37283055704458223
75,0.20254932182353355,0.3772225264939798
76,0.1968411789981323,0.38646417008552647
77,0.19170529982045767,0.39757575960941355
78,0.18784576152554636,0.405267451095588
79,0.1827222394394842,0.4137607207859608
80,0.18476132805261922,0.4034470163628609
81,0.19178531829817438,0.39109799944995616
82,0.19455143296184918,0.3815168223058412
83,0.20164645826846528,0.3725388891138682
84,0.20802863970695148,0.3642073996441409
85,0.20246402284436216,0.3724393004124027
86,0.1989422501552507,0.38637286628344697
87,0.19515302149966618,0.396345542175146
88,0.1938424764635323,0.40720620324797757
89,0.18883412403490726,0.4163523616213024
90,0.19345106698345613,0.40360190971466936
91,0.19943321649681056,0.3928731726449948
92,0.20883755655813677,0.3809944419938518
93,0.21694614967364934,0.3716092188361103
94,0.2222640659297648,0.3615949902930694
95,0.2169535125942067,0.36845621082673374
96,0.20914967291066527,0.37482785677805497
97,0.20205264631595576,0.38661949827860825
98,0.1952608605049962,0.39938157669955493
99,0.19209583753632553,0.408636136506353
100,0.1957062966868252,0.3971013809221041
101,0.200752936806001,0.38475687280953985
102,0.20678075922596462,0.37204968832601
103,0.211402936929889,0.3607939818705755
104,0.21675735370280044,0.35165040320569274
105,0.21190778646075867,0.36088707961689537
106,0.20426462893561198,0.37310363493732046
107,0.1986761279930429,0.3854419385105814
108,0.19629103033131337,0.39158335441722664
109,0.19223225245952985,0.39872032753931413
110,0.19466332990201443,0.3920635136184034
111,0.19955384995074948,0.38038410534737677
112,0.20612317740988936,0.3713487419040582
113,0.21270607539798508,0.36534627620174215
114,0.2208498367575442,0.35840072453744176
115,0.21578301790121526,0.36904586791475524
116,0.21131060154259923,0.37903568890836714
117,0.20559802577126188,0.3908264493143382
118,0.20043782285696177,0.40251174293026454
119,0.1965208562194438,0.41322904673342115
120,0.19950958923964876,0.40008545661220685
121,0.20729797900766125,0.3869514593873458
122,0.21599972589749844,0.37630252438910633
123,0.2215424403109582,0.368946741560908
124,0.22675679380087296,0.36027042928361735
125,0.21916026658760593,0.3710777171714527
126,0.2096903094828889,0.3817100755926161
127,0.20476449950317502,0.39245251776275025
128,0.19948610090569643,0.40460872592881664
129,0.1965886803471915,0.4134379679920119
130,0.1984405450458012,0.40280925996513084
131,0.2048816340082423,0.38738521655024905
132,0.2095492627290672,0.376289749195535
133,0.2145623171323925,0.36604137002065457
134,0.21904013060069094,0.3578841376223087
135,0.2140677234249234,0.3673901127766323
136,0.20807675122359748,0.37842969908931634
137,0.2024436435137784,0.3904622095244723
138,0.19723008977622394,0.40089328132846075
139,0.1925506143535477,0.40618791075408794
140,0.19577957875308344,0.39724868395612534
141,0.20147752883851733,0.3844860049926889
142,0.20680844109709773,0.3766041072169125
143,0.2105883370260649,0.3652328792827386
