,meanprobs0,meanprobs1
0,0.9689343381645226,0.006336639338242963
1,0.9407943975003679,0.012713527810496278
2,0.9082664505331344,0.022356352666769976
3,0.8645866047711342,0.03481760106679868
4,0.8149832455042408,0.049448281170145124
5,0.7655493966352387,0.06299636315603702
6,0.7218063492862331,0.07244225315123827
7,0.6868100247662017,0.08144938938882625
8,0.6545394246549857,0.08890318675319114
9,0.6235658093470055,0.09556783748459424
10,0.5953498996158865,0.09963902827819357
11,0.5788740286429989,0.1034897211720442
12,0.5616808352370051,0.10725667060347605
13,0.5412485408012693,0.10914642030842538
14,0.525813143725032,0.11089088724604043
15,0.5129601105700309,0.11187067389077754
16,0.5025453671216684,0.11322525095686871
17,0.48884997154199167,0.11362354952534817
18,0.47502899948892763,0.11323930346691086
19,0.4591679673202707,0.11417691487350795
20,0.44970610162564933,0.11427696661460479
21,0.43830438215443984,0.11300297134122765
22,0.4267493448745479,0.112979588794233
23,0.41366004448606114,0.11383525844455747
24,0.4038124235649462,0.1122550114572784
25,0.3955471786671981,0.1117840208699554
26,0.3875675975066633,0.11041334522181505
27,0.38119237621962754,0.10998604203973217
28,0.3765121575779492,0.10908748376795468
29,0.37061963692967653,0.10843336071979809
30,0.3679449146131995,0.1087577407158682
31,0.3621306976924013,0.10990604816657189
32,0.35478750418565513,0.11021517406780919
33,0.34824659056236695,0.11007101757684454
34,0.3424671605532123,0.10973073990543604
35,0.3328783998600898,0.10893461747127191
36,0.3245305857693593,0.10911298831946376
37,0.32237911295913046,0.11043328072093418
38,0.3176294680573152,0.1114778653339048
39,0.3118766968247817,0.1113884385238419
40,0.3076676724306414,0.11183381202331316
41,0.304490841768752,0.11174239759750834
42,0.300602711433358,0.11102866498391485
43,0.296918716035105,0.11053584158245182
44,0.29168047316657175,0.10981422017212009
45,0.2882776820179432,0.10812882130085841
46,0.2888437888350289,0.10747528153760358
47,0.288714647548791,0.10485067504555502
48,0.28916093689730565,0.10183388085223122
49,0.2880666638265255,0.10038083727203778
