,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.9422347528449235,1.0,0.0,0.0,0.0,0.0
1,0.9344646155364732,0.93,0.0,0.05,0.02,0.0
2,0.9286515400511032,0.93,0.0,0.05,0.02,0.0
3,0.9302532019894971,0.9,0.0,0.08,0.01,0.01
4,0.9197764352829085,0.86,0.0,0.11,0.02,0.01
5,0.9182695151439499,0.75,0.0,0.21,0.01,0.03
6,0.8976503957218652,0.69,0.0,0.23,0.04,0.04
7,0.8931997339556572,0.66,0.0,0.26,0.06,0.02
8,0.9099640735406617,0.62,0.0,0.33,0.01,0.04
9,0.913169912089741,0.64,0.0,0.31,0.01,0.04
10,0.9142953326501312,0.57,0.0,0.34,0.03,0.06
11,0.9146472109306854,0.55,0.0,0.37,0.02,0.06
12,0.8884652937898962,0.47,0.0,0.42,0.04,0.07
13,0.9016225425408999,0.49,0.0,0.39,0.05,0.07
14,0.9051873493884015,0.47,0.0,0.42,0.03,0.08
15,0.9075313775117267,0.4,0.0,0.45,0.05,0.1
16,0.9087820539932171,0.31,0.0,0.51,0.08,0.1
17,0.8972612694415062,0.27,0.0,0.55,0.12,0.06
18,0.8728023762733583,0.27,0.0,0.48,0.16,0.09
19,0.9054856921816409,0.26,0.0,0.5,0.14,0.1
20,0.9085807259013978,0.26,0.0,0.54,0.09,0.11
21,0.9067131200059362,0.22,0.0,0.59,0.05,0.14
22,0.9452563688903779,0.21,0.0,0.7,0.03,0.06
23,0.9233402599927271,0.33,0.0,0.57,0.05,0.05
24,0.9168092453408947,0.37,0.0,0.54,0.04,0.05
25,0.9124168457753169,0.28,0.0,0.6,0.04,0.08
26,0.8905243883643348,0.28,0.0,0.58,0.04,0.1
27,0.9081018655358004,0.29,0.0,0.57,0.03,0.11
28,0.9219119233071649,0.23,0.0,0.64,0.03,0.1
29,0.9192208394848911,0.18,0.0,0.68,0.01,0.13
30,0.9275714316643637,0.21,0.0,0.68,0.03,0.08
31,0.9620681610163014,0.28,0.0,0.69,0.0,0.03
32,0.9605629427861448,0.28,0.0,0.69,0.01,0.02
33,0.9482716123897075,0.27,0.0,0.7,0.0,0.03
34,0.9471953724446334,0.26,0.0,0.69,0.02,0.03
35,0.9499370288853597,0.24,0.0,0.73,0.0,0.03
36,0.9604581449157681,0.16,0.0,0.8,0.01,0.03
37,0.956168076193365,0.14,0.0,0.79,0.0,0.07
38,0.9557338857366774,0.14,0.0,0.79,0.0,0.07
39,0.9597432950931332,0.05,0.0,0.89,0.01,0.05
40,0.9567775925997091,0.02,0.0,0.91,0.01,0.06
41,0.949858948768277,0.02,0.0,0.91,0.0,0.07
42,0.9583541856688792,0.04,0.0,0.89,0.0,0.07
43,0.9518444237909967,0.03,0.0,0.9,0.0,0.07
44,0.8883333333333332,0.03,0.0,0.92,0.0,0.05
45,0.8957530208602279,0.0,0.0,0.96,0.01,0.03
46,0.9116666666666666,0.01,0.0,0.94,0.0,0.05
47,0.9183333333333329,0.02,0.0,0.94,0.0,0.04
48,0.918333333333333,0.03,0.0,0.88,0.0,0.09
49,0.9116666666666664,0.02,0.0,0.85,0.01,0.12
50,0.9156418243562823,0.0,0.0,0.83,0.03,0.14
51,0.9249999999999997,0.01,0.0,0.85,0.0,0.14
52,0.9089751576896157,0.01,0.0,0.81,0.0,0.18
53,0.9059006307584625,0.01,0.0,0.74,0.0,0.25
54,0.9070328859871651,0.01,0.0,0.74,0.01,0.24
55,0.9069254730688466,0.01,0.0,0.74,0.0,0.25
56,0.905,0.01,0.0,0.72,0.0,0.27
57,0.9149999999999996,0.01,0.0,0.75,0.0,0.24
58,0.9429503153792312,0.04,0.0,0.8,0.0,0.16
59,0.9689751576896154,0.02,0.0,0.87,0.0,0.11
60,0.9475205390712277,0.01,0.0,0.85,0.01,0.13
61,0.950853872404561,0.03,0.0,0.83,0.0,0.14
62,0.9616666666666667,0.01,0.0,0.87,0.0,0.12
63,0.96,0.0,0.0,0.89,0.0,0.11
64,0.9566666666666667,0.01,0.0,0.85,0.0,0.14
65,0.9616666666666664,0.0,0.0,0.88,0.0,0.12
66,0.9533333333333335,0.0,0.0,0.82,0.0,0.18
67,0.9516666666666665,0.01,0.0,0.84,0.0,0.15
68,0.9583333333333331,0.01,0.0,0.86,0.0,0.13
69,0.9416666666666668,0.02,0.0,0.84,0.0,0.14
70,0.9299999999999998,0.01,0.0,0.87,0.0,0.12
71,0.9416666666666663,0.0,0.0,0.86,0.0,0.14
72,0.9283333333333331,0.01,0.0,0.81,0.0,0.18
73,0.9224196875268951,0.01,0.0,0.78,0.0,0.21
74,0.9433333333333335,0.0,0.0,0.83,0.0,0.17
75,0.9183333333333334,0.01,0.0,0.81,0.0,0.18
