,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
8457,0.8966847150287245,0.09379999999999994,0.0014,0.5941000000000001,0.04009999999999997,0.27199999999999996
8458,0.8984638812082296,0.09399999999999993,0.0015,0.5952,0.03839999999999997,0.27239999999999986
8459,0.5695416666666664,0.09279999999999992,0.0012000000000000001,0.6033999999999997,0.03819999999999997,0.26559999999999995
8460,0.5979504300123416,0.1059,0.002,0.5580999999999999,0.05219999999999997,0.2838
8461,0.6231032133921384,0.11779999999999995,0.0023,0.5139999999999999,0.07009999999999998,0.2981
8462,0.6568959267954984,0.1296,0.0039000000000000003,0.46560000000000007,0.09289999999999995,0.31190000000000007
8463,0.687026289751213,0.14209999999999998,0.0031,0.4196,0.11419999999999991,0.3241
8464,0.7095088204205418,0.15419999999999998,0.0031,0.3874,0.1384999999999999,0.31989999999999996
8465,0.7290437141366289,0.1611,0.0037,0.3545000000000001,0.15919999999999995,0.32519999999999993
8466,0.7495576312009887,0.16569999999999993,0.0034000000000000002,0.33320000000000005,0.17809999999999993,0.3229999999999999
8467,0.7671164917258723,0.1683,0.0030000000000000005,0.3057000000000001,0.2027,0.32330000000000014
8468,0.781333123466762,0.17209999999999998,0.0026,0.27860000000000007,0.2198,0.3295000000000001
8469,0.7952205318954415,0.17830000000000001,0.0017,0.2564,0.23710000000000003,0.32820000000000005
8470,0.8057548408828504,0.18179999999999996,0.0019000000000000002,0.23469999999999988,0.25250000000000006,0.33100000000000007
8471,0.816623583410671,0.18099999999999997,0.002,0.21779999999999994,0.2662,0.33499999999999996
8472,0.8237011768116143,0.17859999999999998,0.0015999999999999999,0.20420000000000005,0.2849000000000002,0.33229999999999993
8473,0.833621461512119,0.18239999999999992,0.0017,0.18899999999999992,0.2957,0.33290000000000003
8474,0.8380439561532943,0.1756000000000001,0.0006000000000000001,0.18459999999999988,0.30820000000000014,0.33160000000000006
8475,0.8439150214801147,0.17400000000000002,0.0005,0.17129999999999998,0.3212000000000001,0.3334999999999999
8476,0.8482047522911967,0.17090000000000002,0.000699999999999999,0.16759999999999997,0.33690000000000003,0.32460000000000006
8477,0.8511196632203667,0.16759999999999994,0.0004000000000000001,0.16389999999999996,0.3456000000000001,0.3228999999999999
8478,0.854704509264144,0.16629999999999995,0.0005,0.15489999999999995,0.3598999999999999,0.3189
8479,0.8590150023552843,0.16400000000000003,0.00030000000000000003,0.1514,0.3665000000000001,0.3181000000000001
8480,0.8612166288396298,0.15859999999999996,0.00020000000000000004,0.14819999999999997,0.3761999999999999,0.31700000000000017
8481,0.8615841737990335,0.156,0.00030000000000000003,0.14789999999999995,0.3799,0.3161999999999998
8482,0.8676226898855505,0.15849999999999997,0.0004000000000000001,0.14069999999999996,0.39150000000000007,0.3093
8483,0.8687647227696937,0.15209999999999996,0.00039999999999999996,0.14039999999999994,0.40420000000000006,0.3033
8484,0.8717431114219867,0.15079999999999996,0.0006000000000000001,0.1326999999999999,0.40969999999999995,0.3067999999999999
8485,0.8743081723361114,0.14599999999999996,0.00039999999999999996,0.13449999999999998,0.4165999999999999,0.30290000000000006
8486,0.8768591657211351,0.15229999999999996,0.0006000000000000001,0.12599999999999995,0.4218000000000002,0.29990000000000017
8487,0.8795856451532638,0.14809999999999995,0.0007,0.12609999999999996,0.41950000000000004,0.3063
8488,0.8794546952024659,0.14619999999999997,0.0004000000000000001,0.12149999999999996,0.42630000000000023,0.30600000000000005
8489,0.8792083092924006,0.1451,0.0009,0.11639999999999998,0.4328000000000001,0.3057
8490,0.8811077844859567,0.14009999999999992,0.0006000000000000001,0.11489999999999997,0.4443,0.3006999999999998
8491,0.8821098857992445,0.1383,0.0009000000000000001,0.10859999999999995,0.44800000000000006,0.30510000000000004
8492,0.8852368739399177,0.1359,0.0011,0.10479999999999996,0.4546000000000002,0.3047000000000001
8493,0.8875529545299342,0.13479999999999998,0.0007999999999999999,0.10120000000000003,0.4637,0.3003
8494,0.887142173607723,0.1317,0.0007999999999999999,0.10029999999999994,0.46209999999999996,0.30589999999999995
8495,0.888364934054436,0.12929999999999994,0.0011,0.10039999999999998,0.46650000000000025,0.3038000000000001
8496,0.8908459046171437,0.13049999999999998,0.0008000000000000001,0.09739999999999996,0.47100000000000014,0.30110000000000003
8497,0.8923174828434133,0.13359999999999994,0.0009000000000000001,0.098,0.4705000000000002,0.2978999999999999
8498,0.8916813897510745,0.1319,0.0007000000000000001,0.09879999999999993,0.4661999999999998,0.30310000000000004
8499,0.8947836676944275,0.13110000000000002,0.00039999999999999996,0.09829999999999992,0.4735999999999999,0.2970000000000001
8500,0.894416469015289,0.13489999999999994,0.0005,0.09609999999999992,0.4704000000000001,0.2986000000000001
8501,0.8934907026849578,0.13169999999999996,0.00019999999999999998,0.0981999999999999,0.4718,0.2983
8502,0.8958504491211636,0.12699999999999995,0.0,0.09609999999999996,0.4818000000000001,0.2950999999999998
8503,0.8966562076063939,0.1202,0.0,0.09449999999999996,0.49100000000000016,0.2943000000000001
8504,0.6938999999999994,0.11750000000000002,0.0,0.09039999999999997,0.4971,0.29500000000000004
8505,0.7022137157753393,0.12259999999999993,0.0,0.10209999999999995,0.46190000000000003,0.3134
8506,0.7121000825825509,0.12819999999999995,9.999999999999999e-05,0.11579999999999993,0.43150000000000005,0.3245
