,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.15584946645177175,1.0,0.0,0.0,0.0,0.0
1,0.21765353693687803,0.95,0.0,0.05,0.0,0.0
2,0.2717222930812752,0.85,0.0,0.1,0.05,0.0
3,0.5642912868896776,0.53,0.0,0.25,0.21,0.01
4,0.9116666666666666,0.26,0.0,0.37,0.33,0.04
5,0.9383333333333332,0.3,0.0,0.46,0.16,0.08
6,0.9399999999999998,0.23,0.0,0.56,0.14,0.07
7,0.941666666666667,0.26,0.0,0.54,0.12,0.08
8,0.9416666666666665,0.32,0.0,0.42,0.12,0.14
9,0.45999999999999974,0.23,0.0,0.5,0.12,0.15
10,0.5883333333333333,0.23,0.0,0.35,0.24,0.18
11,0.6716666666666665,0.21,0.0,0.24,0.36,0.19
12,0.7367551201372904,0.27,0.0,0.13,0.42,0.18
13,0.8174521423181045,0.32,0.0,0.08,0.47,0.13
14,0.8399999999999999,0.27,0.0,0.03,0.59,0.11
15,0.8401827182342744,0.31,0.0,0.06,0.54,0.09
16,0.855,0.37,0.0,0.11,0.47,0.05
17,0.8766666666666667,0.36,0.0,0.13,0.46,0.05
18,0.8816666666666666,0.39,0.0,0.13,0.43,0.05
19,0.78,0.37,0.0,0.11,0.42,0.1
20,0.8033333333333331,0.33,0.0,0.12,0.45,0.1
21,0.8416666666666667,0.27,0.0,0.14,0.5,0.09
22,0.8433333333333334,0.25,0.0,0.12,0.6,0.03
23,0.8616666666666666,0.32,0.0,0.1,0.56,0.02
24,0.8033333333333337,0.25,0.0,0.06,0.63,0.06
25,0.8266666666666663,0.24,0.0,0.06,0.56,0.14
26,0.85,0.29,0.0,0.1,0.5,0.11
27,0.8516666666666666,0.36,0.0,0.08,0.42,0.14
28,0.8533333333333333,0.35,0.0,0.13,0.38,0.14
29,0.79,0.27,0.0,0.27,0.34,0.12
30,0.8283333333333335,0.21,0.0,0.2,0.51,0.08
31,0.8150000000000002,0.25,0.0,0.19,0.47,0.09
32,0.7923713142426777,0.18,0.0,0.14,0.53,0.15
33,0.8647426284853552,0.19,0.0,0.12,0.6,0.09
34,0.8250000000000002,0.28,0.0,0.1,0.54,0.08
35,0.8383333333333332,0.32,0.0,0.14,0.45,0.09
36,0.8676342812996102,0.38,0.0,0.17,0.33,0.12
37,0.8621916598698337,0.39,0.0,0.23,0.27,0.11
38,0.8933333333333331,0.39,0.0,0.23,0.22,0.16
39,0.7683333333333335,0.39,0.0,0.2,0.21,0.2
40,0.7649659465578539,0.4,0.0,0.17,0.27,0.16
41,0.7872089626997751,0.35,0.0,0.17,0.3,0.18
42,0.7488756293664416,0.33,0.0,0.18,0.25,0.24
43,0.8138756293664414,0.28,0.0,0.17,0.4,0.15
44,0.8266666666666667,0.26,0.0,0.19,0.45,0.1
45,0.8550000000000001,0.34,0.0,0.25,0.35,0.06
46,0.8663320176134915,0.33,0.0,0.26,0.33,0.08
47,0.8689960528404741,0.32,0.0,0.27,0.31,0.1
48,0.8856627195071407,0.3,0.0,0.34,0.3,0.06
49,0.7483333333333334,0.36,0.0,0.37,0.19,0.08
50,0.7766666666666667,0.36,0.0,0.29,0.27,0.08
51,0.7883333333333334,0.44,0.0,0.23,0.25,0.08
52,0.8016666666666665,0.34,0.0,0.19,0.37,0.1
53,0.8666666666666666,0.29,0.0,0.16,0.51,0.04
54,0.8316666666666664,0.3,0.0,0.13,0.48,0.09
55,0.8549999999999999,0.37,0.0,0.19,0.35,0.09
56,0.8766666666666671,0.45,0.0,0.21,0.29,0.05
57,0.8916666666666667,0.41,0.0,0.26,0.25,0.08
58,0.8916666666666667,0.47,0.0,0.33,0.15,0.05
59,0.728333333333333,0.56,0.0,0.3,0.09,0.05
60,0.7783333333333334,0.65,0.0,0.23,0.09,0.03
61,0.7866666666666667,0.61,0.0,0.23,0.15,0.01
62,0.7815787315474195,0.58,0.0,0.24,0.17,0.01
63,0.818245398214086,0.6,0.0,0.2,0.19,0.01
64,0.8633333333333337,0.65,0.0,0.17,0.16,0.02
