,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.4876561976369328,1.0,0.0,0.0,0.0,0.0
1,0.604686823290758,0.94,0.0,0.03,0.03,0.0
2,0.5434839906863533,0.88,0.0,0.08,0.04,0.0
3,0.5612423293336162,0.76,0.0,0.16,0.05,0.03
4,0.6079318944579354,0.75,0.0,0.14,0.06,0.05
5,0.6423025699456896,0.66,0.0,0.23,0.07,0.04
6,0.6470903269708963,0.61,0.0,0.27,0.08,0.04
7,0.6745603962845008,0.49,0.0,0.32,0.1,0.09
8,0.6985270312107147,0.46,0.0,0.34,0.13,0.07
9,0.6970762241575049,0.32,0.0,0.44,0.14,0.1
10,0.7443875917303556,0.21,0.0,0.55,0.14,0.1
11,0.7548667753127423,0.26,0.0,0.45,0.16,0.13
12,0.7949453812562706,0.27,0.0,0.41,0.15,0.17
13,0.7754866777382446,0.3,0.0,0.36,0.15,0.19
14,0.8208427532658242,0.33,0.0,0.36,0.12,0.19
15,0.8268006656567433,0.31,0.0,0.32,0.18,0.19
16,0.8072127510794173,0.33,0.0,0.39,0.14,0.14
17,0.7952883807748692,0.33,0.0,0.34,0.18,0.15
18,0.8256389643443108,0.34,0.0,0.38,0.08,0.2
19,0.8141351613505381,0.3,0.0,0.41,0.09,0.2
20,0.8781121152634173,0.31,0.0,0.39,0.08,0.22
21,0.8447424894425153,0.3,0.0,0.36,0.07,0.27
22,0.8591118368048386,0.27,0.01,0.3,0.06,0.37
23,0.894585622330219,0.3,0.02,0.28,0.04,0.38
24,0.9171783131247844,0.26,0.0,0.35,0.05,0.34
25,0.9048738753898484,0.19,0.0,0.48,0.01,0.32
26,0.8940010173362175,0.12,0.0,0.52,0.01,0.35
27,0.9302617028048833,0.1,0.0,0.62,0.01,0.27
28,0.9250392366876458,0.09,0.0,0.68,0.02,0.21
29,0.955613786587607,0.06,0.0,0.72,0.01,0.21
30,0.9452728694654204,0.12,0.0,0.68,0.0,0.2
31,0.9410733789229832,0.09,0.0,0.67,0.03,0.21
32,0.9471430373987192,0.06,0.0,0.66,0.03,0.25
33,0.944504444770969,0.08,0.0,0.54,0.01,0.37
34,0.9295183311630778,0.06,0.0,0.58,0.03,0.33
35,0.9269847313314321,0.07,0.0,0.66,0.02,0.25
36,0.9283404426559828,0.1,0.0,0.67,0.0,0.23
37,0.91826787852808,0.08,0.0,0.7,0.0,0.22
38,0.9144751348761504,0.06,0.0,0.67,0.01,0.26
39,0.9151261116128331,0.05,0.0,0.69,0.03,0.23
40,0.9171202644173971,0.02,0.0,0.7,0.03,0.25
41,0.9372519989953458,0.01,0.0,0.64,0.03,0.32
42,0.9219325229853764,0.01,0.0,0.61,0.04,0.34
43,0.9027952083223991,0.02,0.0,0.6,0.04,0.34
