,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.3555296539695398,1.0,0.0,0.0,0.0,0.0
1,0.3636109894506939,0.97,0.0,0.02,0.01,0.0
2,0.39718571521016854,0.94,0.0,0.05,0.01,0.0
3,0.44399738640843867,0.85,0.0,0.15,0.0,0.0
4,0.48873758766038156,0.74,0.0,0.25,0.01,0.0
5,0.5652452174506709,0.63,0.0,0.36,0.01,0.0
6,0.5776799791414771,0.5,0.0,0.49,0.01,0.0
7,0.7353550244404314,0.27,0.0,0.73,0.0,0.0
8,0.7615232579850426,0.19,0.0,0.8,0.0,0.01
9,0.7838623352253857,0.19,0.0,0.77,0.0,0.04
10,0.8066590009370898,0.12,0.0,0.84,0.0,0.04
11,0.8148427477296954,0.13,0.0,0.83,0.0,0.04
12,0.8392446682200293,0.09,0.0,0.84,0.0,0.07
13,0.8508383954716281,0.05,0.0,0.85,0.0,0.1
14,0.8659905030381733,0.04,0.0,0.85,0.0,0.11
15,0.8637224848307749,0.01,0.0,0.88,0.0,0.11
16,0.8585721732806898,0.0,0.0,0.86,0.0,0.14
17,0.8467142683686467,0.0,0.0,0.85,0.0,0.15
18,0.8742329200082238,0.0,0.0,0.86,0.0,0.14
19,0.8657239263441874,0.0,0.0,0.85,0.0,0.15
20,0.857090874615279,0.0,0.0,0.81,0.0,0.19
21,0.8501954915673562,0.0,0.0,0.75,0.0,0.25
22,0.8523820240646478,0.0,0.0,0.78,0.0,0.22
23,0.8582993888798305,0.0,0.0,0.8,0.0,0.2
24,0.8666160644731998,0.0,0.0,0.79,0.0,0.21
25,0.8571266909771025,0.0,0.0,0.73,0.0,0.27
26,0.865073974291097,0.0,0.0,0.78,0.0,0.22
27,0.8742226669571136,0.0,0.0,0.79,0.0,0.21
28,0.8470937054143115,0.0,0.0,0.76,0.0,0.24
29,0.8784303843000189,0.0,0.0,0.73,0.0,0.27
30,0.8772222044914665,0.0,0.0,0.75,0.0,0.25
31,0.8737773801178227,0.0,0.0,0.73,0.0,0.27
32,0.8488609139467459,0.0,0.0,0.75,0.0,0.25
33,0.8652093270047271,0.0,0.0,0.72,0.0,0.28
34,0.8605018202250091,0.0,0.0,0.7,0.0,0.3
35,0.8650147562724294,0.0,0.0,0.66,0.0,0.34
36,0.845708675611181,0.0,0.0,0.64,0.0,0.36
37,0.8551216286461246,0.0,0.0,0.7,0.0,0.3
38,0.8572660142112811,0.0,0.0,0.74,0.0,0.26
39,0.8719339740036034,0.0,0.0,0.79,0.0,0.21
40,0.8692894603574034,0.0,0.0,0.79,0.0,0.21
41,0.8841588152340951,0.0,0.0,0.83,0.0,0.17
42,0.8637903431599913,0.0,0.0,0.81,0.0,0.19
43,0.8674564212915992,0.0,0.0,0.81,0.0,0.19
44,0.8605175548489646,0.01,0.0,0.81,0.0,0.18
45,0.8745835352045558,0.0,0.0,0.78,0.0,0.22
46,0.866880324842127,0.0,0.0,0.83,0.0,0.17
47,0.8636615110725957,0.0,0.0,0.91,0.0,0.09
48,0.8715325841237263,0.0,0.0,0.9,0.0,0.1
49,0.8656233822257952,0.0,0.0,0.91,0.0,0.09
50,0.8721743996892792,0.0,0.0,0.93,0.0,0.07
51,0.8572127034251834,0.01,0.0,0.93,0.0,0.06
52,0.8673882692609763,0.01,0.0,0.91,0.0,0.08
53,0.8584962683128384,0.0,0.0,0.96,0.0,0.04
54,0.8539685878749086,0.0,0.0,0.96,0.0,0.04
55,0.8737431783861562,0.0,0.0,0.94,0.0,0.06
56,0.8818963095488144,0.0,0.0,0.9,0.0,0.1
57,0.8566632292470346,0.0,0.0,0.88,0.0,0.12
58,0.8741734505040365,0.0,0.0,0.89,0.0,0.11
59,0.8764165742703598,0.0,0.0,0.89,0.0,0.11
60,0.8672513789413395,0.0,0.0,0.91,0.0,0.09
61,0.8656233822257953,0.0,0.0,0.9,0.0,0.1
62,0.8843638575843543,0.01,0.0,0.94,0.0,0.05
63,0.8786596980366828,0.01,0.0,0.93,0.0,0.06
64,0.8643811988243657,0.01,0.0,0.91,0.0,0.08
65,0.879451300238317,0.0,0.0,0.96,0.0,0.04
66,0.8741321047586844,0.01,0.0,0.94,0.0,0.05
67,0.8606089001195703,0.02,0.0,0.9,0.0,0.08
68,0.8643022280705948,0.02,0.0,0.87,0.0,0.11
69,0.8666163680761598,0.0,0.0,0.91,0.0,0.09
70,0.8559624738413432,0.0,0.0,0.93,0.0,0.07
71,0.8751562505026306,0.0,0.0,0.94,0.0,0.06
72,0.858149398567959,0.01,0.0,0.91,0.0,0.08
73,0.8753370214664858,0.0,0.0,0.88,0.0,0.12
74,0.8777769294655792,0.0,0.0,0.91,0.0,0.09
75,0.8764797892259993,0.0,0.0,0.97,0.0,0.03
76,0.8587013106630984,0.0,0.0,1.0,0.0,0.0
77,0.8669287805828647,0.0,0.0,1.0,0.0,0.0
78,0.858075523318714,0.0,0.0,1.0,0.0,0.0
79,0.8852591712409047,0.01,0.0,0.98,0.0,0.01
80,0.8690510998333401,0.02,0.0,0.97,0.0,0.01
81,0.8645228112929203,0.01,0.0,0.98,0.0,0.01
82,0.8769468778157307,0.0,0.0,0.99,0.0,0.01
83,0.8770186409198452,0.0,0.0,0.98,0.0,0.02
84,0.8723854860275724,0.0,0.0,0.98,0.0,0.02
85,0.8842790340789466,0.0,0.0,0.96,0.0,0.04
86,0.8658409696615011,0.0,0.0,0.95,0.0,0.05
87,0.8675005318579116,0.0,0.0,0.94,0.0,0.06
88,0.8768620543103232,0.0,0.0,0.97,0.0,0.03
89,0.8855177492969072,0.01,0.0,0.97,0.0,0.02
90,0.8686117341365595,0.02,0.0,0.97,0.0,0.01
91,0.8622918536732652,0.03,0.0,0.96,0.0,0.01
92,0.8832760466629915,0.02,0.0,0.97,0.0,0.01
93,0.8689014210613766,0.04,0.0,0.96,0.0,0.0
94,0.8943395430645167,0.02,0.0,0.98,0.0,0.0
95,0.8741761133406725,0.01,0.0,0.99,0.0,0.0
96,0.8675693455755592,0.0,0.0,0.99,0.0,0.01
97,0.8900477124237471,0.0,0.0,1.0,0.0,0.0
98,0.8929953802206337,0.0,0.0,1.0,0.0,0.0
99,0.8989433466053789,0.0,0.0,0.98,0.0,0.02
100,0.8966614583522418,0.0,0.0,0.98,0.0,0.02
101,0.8823611715077346,0.0,0.0,0.96,0.0,0.04
102,0.8817661991127821,0.0,0.0,0.95,0.0,0.05
103,0.8803574228093077,0.0,0.0,0.93,0.0,0.07
104,0.892540302508873,0.0,0.0,0.92,0.0,0.08
105,0.8953476562211232,0.0,0.0,0.94,0.0,0.06
106,0.8911623411548297,0.0,0.0,0.92,0.0,0.08
107,0.8944367327245212,0.0,0.0,0.94,0.0,0.06
108,0.8978783859380131,0.0,0.0,0.92,0.0,0.08
109,0.8946587722756222,0.0,0.0,0.9,0.0,0.1
110,0.8913967468605276,0.0,0.0,0.85,0.0,0.15
111,0.9006891774476594,0.0,0.0,0.88,0.0,0.12
112,0.8918880078005644,0.0,0.0,0.8,0.0,0.2
113,0.8931083643354618,0.0,0.0,0.81,0.0,0.19
114,0.895692013582377,0.0,0.0,0.74,0.0,0.26
115,0.901586875822325,0.0,0.0,0.72,0.0,0.28
116,0.9069783192603319,0.0,0.0,0.65,0.0,0.35
117,0.909535143565574,0.0,0.0,0.65,0.0,0.35
118,0.8907158766856127,0.0,0.0,0.7,0.0,0.3
119,0.9044424638027909,0.0,0.0,0.67,0.0,0.33
120,0.8931757196235423,0.0,0.0,0.66,0.0,0.34
121,0.8878374384511499,0.0,0.0,0.61,0.0,0.39
122,0.8932941438958576,0.0,0.0,0.53,0.0,0.47
123,0.9113029206246764,0.0,0.0,0.49,0.0,0.51
124,0.8988780845986776,0.0,0.0,0.47,0.0,0.53
125,0.912348319793336,0.0,0.0,0.51,0.0,0.49
126,0.9266061948851391,0.0,0.0,0.53,0.0,0.47
127,0.9155255217030229,0.0,0.0,0.43,0.0,0.57
128,0.8939148662274893,0.0,0.0,0.47,0.0,0.53
129,0.9228576779662387,0.0,0.0,0.48,0.0,0.52
130,0.9283567951636509,0.0,0.0,0.51,0.0,0.49
131,0.9375219904926712,0.0,0.0,0.56,0.0,0.44
132,0.9126427454175818,0.0,0.0,0.53,0.0,0.47
133,0.9201612528971875,0.0,0.0,0.62,0.0,0.38
134,0.9123893241970457,0.0,0.0,0.74,0.0,0.26
135,0.9397362320209911,0.0,0.0,0.74,0.0,0.26
136,0.9430211076900832,0.0,0.0,0.72,0.0,0.28
137,0.9338559123610634,0.0,0.0,0.75,0.0,0.25
138,0.9242842795974137,0.0,0.0,0.77,0.0,0.23
139,0.9175405739342388,0.0,0.0,0.72,0.0,0.28
140,0.9301898342294548,0.0,0.0,0.81,0.0,0.19
141,0.9242511562286773,0.0,0.0,0.83,0.01,0.16
142,0.9363344142583101,0.0,0.0,0.81,0.0,0.19
143,0.9356889514268671,0.0,0.0,0.81,0.0,0.19
144,0.9125169937609237,0.0,0.0,0.8,0.0,0.2
145,0.9247669272949066,0.0,0.0,0.81,0.0,0.19
146,0.9132630160177423,0.0,0.0,0.83,0.0,0.17
147,0.930189834229455,0.0,0.0,0.93,0.0,0.07
148,0.9328867234552678,0.0,0.0,0.95,0.0,0.05
149,0.9316963418695593,0.0,0.0,0.97,0.0,0.03
150,0.9391499872082157,0.0,0.0,0.95,0.0,0.05
151,0.9283315601915377,0.0,0.0,0.94,0.0,0.06
152,0.935282513992238,0.0,0.0,0.96,0.01,0.03
153,0.9333823602263788,0.0,0.0,0.93,0.01,0.06
154,0.9426908805183181,0.0,0.0,0.87,0.02,0.11
155,0.935765161689731,0.0,0.0,0.87,0.02,0.11
156,0.9411880686242792,0.0,0.0,0.8,0.01,0.19
157,0.9521863030191029,0.0,0.0,0.85,0.0,0.15
158,0.9521863030191031,0.0,0.0,0.85,0.0,0.15
159,0.943097317952947,0.0,0.0,0.87,0.0,0.13
160,0.946407780362147,0.0,0.0,0.88,0.0,0.12
161,0.9414791852520976,0.0,0.0,0.78,0.0,0.22
162,0.928882752798499,0.0,0.0,0.79,0.0,0.21
163,0.924780422511324,0.0,0.0,0.73,0.0,0.27
164,0.9391573187361323,0.0,0.0,0.68,0.0,0.32
165,0.9372642312211569,0.0,0.0,0.73,0.0,0.27
166,0.9391499872082153,0.0,0.0,0.73,0.0,0.27
167,0.9339078512375226,0.0,0.0,0.68,0.0,0.32
168,0.947996972107127,0.0,0.0,0.71,0.0,0.29
