,meanfitness,seqscommon,seqstarget,extreme0,extreme1,other
0,0.8072376723434468,1.0,0.0,0.0,0.0,0.0
1,0.8088904481358249,0.98,0.0,0.02,0.0,0.0
2,0.7985804276615116,0.95,0.0,0.05,0.0,0.0
3,0.8028588567510172,0.97,0.0,0.03,0.0,0.0
4,0.8087574564193095,0.99,0.0,0.01,0.0,0.0
5,0.8091866407088407,0.99,0.0,0.01,0.0,0.0
6,0.803533382596575,0.96,0.0,0.04,0.0,0.0
7,0.8090136688763729,0.96,0.0,0.03,0.01,0.0
8,0.8105929480688158,0.98,0.0,0.02,0.0,0.0
9,0.8162589485876943,0.96,0.0,0.04,0.0,0.0
10,0.8130920883397065,0.96,0.0,0.03,0.01,0.0
11,0.8101995133878498,0.95,0.0,0.05,0.0,0.0
12,0.8076388058907814,0.93,0.0,0.07,0.0,0.0
13,0.8086455388723723,0.91,0.0,0.08,0.01,0.0
14,0.810887607807951,0.88,0.0,0.11,0.01,0.0
15,0.8172625164665882,0.82,0.0,0.16,0.02,0.0
16,0.814474650191666,0.84,0.0,0.14,0.02,0.0
17,0.8140812155107002,0.88,0.0,0.11,0.01,0.0
18,0.8068189593205847,0.83,0.0,0.15,0.02,0.0
19,0.8090691826933232,0.88,0.0,0.08,0.04,0.0
20,0.8086472615345919,0.89,0.0,0.07,0.04,0.0
21,0.8090332108283073,0.9,0.0,0.07,0.03,0.0
22,0.8102102075272064,0.87,0.0,0.06,0.07,0.0
23,0.8106646852169419,0.94,0.0,0.04,0.01,0.01
24,0.8107659199012829,0.96,0.0,0.02,0.02,0.0
25,0.811119374466297,0.99,0.0,0.01,0.0,0.0
26,0.8061080425558582,0.93,0.0,0.04,0.03,0.0
27,0.8114890636392468,0.95,0.0,0.01,0.04,0.0
28,0.8130920883397057,0.97,0.0,0.01,0.02,0.0
29,0.809276371916712,0.95,0.0,0.05,0.0,0.0
30,0.8068312848857137,0.97,0.0,0.03,0.0,0.0
31,0.81019951338785,1.0,0.0,0.0,0.0,0.0
32,0.8009018394556386,0.98,0.0,0.02,0.0,0.0
33,0.8103032191277697,0.99,0.0,0.01,0.0,0.0
34,0.8116458008637778,0.99,0.0,0.01,0.0,0.0
35,0.8066630540229964,0.97,0.0,0.02,0.01,0.0
36,0.812565661942225,0.95,0.0,0.01,0.04,0.0
37,0.810002796047367,0.98,0.0,0.0,0.02,0.0
38,0.808103578773893,0.95,0.0,0.01,0.04,0.0
39,0.8087035017713095,0.95,0.0,0.02,0.03,0.0
40,0.808370485370313,0.93,0.0,0.04,0.03,0.0
41,0.8058060866415743,0.96,0.0,0.02,0.01,0.01
42,0.806036850362907,0.93,0.0,0.04,0.02,0.01
43,0.8090819320319064,0.97,0.0,0.03,0.0,0.0
44,0.8075742233389945,0.94,0.0,0.05,0.01,0.0
45,0.8085366700358689,0.92,0.0,0.06,0.02,0.0
46,0.807099474133836,0.87,0.0,0.08,0.05,0.0
47,0.8039360606111289,0.89,0.0,0.09,0.02,0.0
48,0.8062599246425678,0.92,0.0,0.07,0.01,0.0
49,0.8038804974689805,0.92,0.0,0.06,0.02,0.0
50,0.8125754329181923,0.93,0.0,0.05,0.02,0.0
51,0.8093356087180742,0.91,0.0,0.09,0.0,0.0
52,0.8047298666451774,0.88,0.0,0.11,0.01,0.0
53,0.8037676412701695,0.89,0.0,0.09,0.02,0.0
